id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
11515290,2012-07-17 02:35:00,3,830,Snapping to hours in pandas,2,1,,Lamarth,23.0,,
11538574,2012-07-18 09:44:49,2,522,Howto sum by col,3,0,,jouclar,11.0,,
11548005,2012-07-18 18:30:02,65,19282,NumPy or Pandas: Keeping array type as integer while having a NaN value,2,3,14.0,ely,26102.0,Wes McKinney,43310.0
11553370,2012-07-19 03:06:07,1,1644,Efficient method for getting elementwise types in Python/Pandas,1,5,,ely,26102.0,Wes McKinney,43310.0
11563435,2012-07-19 14:49:41,0,224,Float vs Int behavior in df.set_index(),1,2,,Peter,419.0,,
11586068,2012-07-20 19:49:20,1,1098,Collapse a Pandas multiindex or run OLS regression on a multiindexed dataframe,1,1,2.0,David M,79.0,,
11586989,2012-07-20 21:11:28,8,9161,"pandas, matplotlib, use dataframe index as axis tick labels",3,0,4.0,tbc,886.0,PJW,331.0
11587782,2012-07-20 22:33:29,18,45529,Creating dummy variables in pandas for python,8,0,19.0,user1074057,737.0,ely,26102.0
11607387,2012-07-23 06:24:19,4,5029,Is there a C/C++ API for python pandas?,3,0,1.0,THM,305.0,ecatmur,104067.0
11613800,2012-07-23 13:45:07,1,3836,How to install and run pandas python library in Eclipse Juno?,1,0,,Nick,92.0,,
11615504,2012-07-23 15:20:43,21,15920,Parse dates when YYYYMMDD and HH are in separate columns using pandas in Python,2,0,17.0,Mauricio,108.0,Chang She,8528.0
11619144,2012-07-23 19:26:32,0,613,Pandas xaxis auto-format issue,2,0,,joelhoro,379.0,HYRY,54137.0
11620721,2012-07-23 21:23:50,6,3244,handling missing data in Pandas,1,0,4.0,vgoklani,1752.0,Chang She,8528.0
11621165,2012-07-23 21:57:01,9,19512,Indexing a pandas dataframe by integer,1,0,9.0,SiggyF,10726.0,Michelle Lynn Gill,786.0
11622652,2012-07-24 00:50:49,76,48420,"Large, persistent DataFrame in pandas",6,1,61.0,Zelazny7,16076.0,Wes McKinney,43310.0
11637384,2012-07-24 18:50:11,18,29814,Pandas join/merge/concat two dataframes,2,0,5.0,Michael WS,763.0,Wes McKinney,43310.0
11640243,2012-07-24 22:30:16,34,18986,PANDAS plot multiple Y axes,1,0,11.0,Joran Beasley,63361.0,Chang She,8528.0
11651048,2012-07-25 13:38:37,3,509,Pandas: pivot a dataframe,1,0,2.0,Guy Adini,3085.0,eumiro,104313.0
11668446,2012-07-26 11:38:30,1,3487,pandas DataFrame type cast,1,0,,capitrane,302.0,Wes McKinney,43310.0
11672403,2012-07-26 15:09:43,5,1198,Adding my own description attribute to a Pandas DataFrame,1,0,1.0,ely,26102.0,,
11673453,2012-07-26 16:06:06,2,2844,Import historical Metatrader CSV data to Python with Pandas library (date/time parsing),3,0,,Femto Trader,707.0,Chang She,8528.0
11679716,2012-07-26 23:57:40,1,392,Comparing DateOffsets in pandas,1,1,,scry,781.0,Chang She,8528.0
11685618,2012-07-27 10:04:27,1,1348,how do I add a pandas object (e.g. DataFrame) to a group within an HDF file?,2,0,,Eugene Redekop,36.0,,
11686272,2012-07-27 10:45:55,3,2599,Combining multiple timeseries data to one 2d numpy array,1,0,1.0,seumas,377.0,eumiro,104313.0
11689668,2012-07-27 14:16:50,0,213,NaN-columns is plotted as a all 0 column in pandas,1,0,,SlimJim,1388.0,lbolla,4552.0
11697887,2012-07-28 02:59:02,45,11722,Converting Django QuerySet to pandas DataFrame,4,6,15.0,Franco Mariluis,406.0,,
11707586,2012-07-29 07:44:51,178,113973,"Python pandas, how to widen output display to see more columns?",8,0,75.0,beets,1061.0,Wouter Overmeire,20078.0
11707805,2012-07-29 06:11:30,12,7211,Scikit and Pandas: Fitting Large Data,1,3,4.0,Ji Park,147.0,ogrisel,24990.0
11714768,2012-07-30 02:26:41,11,6358,concat pandas DataFrame along timeseries indexes,2,4,5.0,Matthew Brown,520.0,bmu,17129.0
11720334,2012-07-30 11:13:37,4,2656,selecting data from pandas panel with MultiIndex,3,0,2.0,Eugene Redekop,36.0,,
11728836,2012-07-30 20:08:57,87,6125,Efficiently applying a function to a grouped pandas DataFrame in parallel,1,7,18.0,user2303,608.0,,
11740587,2012-07-31 12:54:59,0,184,pandas: taking corresponding differences,1,0,1.0,user1504276,4206.0,,
11754334,2012-08-01 07:18:34,0,494,DataFrame.to_records gives an error when type(index) is DatetimeIndex,1,0,,user1567727,1.0,,
11761884,2012-08-01 14:52:59,3,787,pandas concat('outer') not doing union?,1,0,,jf328,1486.0,Wes McKinney,43310.0
11762815,2012-08-01 15:41:19,6,2945,How to resample a python pandas TimeSeries containing dytpe Decimal values?,2,1,,THM,305.0,THM,305.0
11763204,2012-08-01 16:04:15,5,3950,How to efficiently handle european decimal separators using the pandas read_csv function?,1,1,1.0,THM,305.0,lbolla,4552.0
11773862,2012-08-02 08:40:01,2,818,Unexpected result when upsampling hourly values using the pandas resample function,1,1,,THM,305.0,SiggyF,10726.0
11787883,2012-08-03 00:55:14,3,724,pandas - More efficient way to calculate two Series with circular dependencies,1,0,1.0,MikeRand,1918.0,Chang She,8528.0
11794584,2012-08-03 11:11:12,0,289,pandas - cumprod when prior index is in denominator and numerator,1,0,,MikeRand,1918.0,,
11794935,2012-08-03 11:35:21,7,5774,Pandas DataFrame Apply,2,0,6.0,Freddie Witherden,1106.0,Wouter Overmeire,20078.0
11795992,2012-08-03 12:44:23,2,544,Pandas: Efficiently splitting entries,1,0,,Fede_v,36.0,,
11811392,2012-08-04 19:25:34,17,20051,How to generate a list from a pandas DataFrame with the column name and column values?,5,0,6.0,turtle,1260.0,BrenBarn,136870.0
11824341,2012-08-06 07:47:34,0,1558,Pandas: date_range error,5,2,,scry,781.0,scry,781.0
11836286,2012-08-06 21:33:08,1,1725,Pulling variable names when using pandas and statsmodels,2,0,,user1074057,737.0,DSM,164692.0
11848578,2012-08-07 14:50:42,1,452,Pandas messing up dataframe,2,3,,user1569050,2519.0,user1569050,2519.0
11858472,2012-08-08 05:57:33,44,34269,Pandas: Combine string and int columns,4,0,14.0,nat,236.0,,
11869910,2012-08-08 17:25:37,158,214523,pandas: filter rows of DataFrame with operator chaining,10,0,61.0,duckworthd,4733.0,Wouter Overmeire,20078.0
11870058,2012-08-08 17:36:35,0,401,pandas: stacking DataFrames generated by apply,1,0,,duckworthd,4733.0,,
11871152,2012-08-08 18:49:06,0,1142,Handle with European date format in python pandas,1,0,,Nicola Vianello,597.0,Chang She,8528.0
11881165,2012-08-09 10:15:27,20,24039,Slice Pandas DataFrame by Row,2,0,9.0,ruben baetens,901.0,Wouter Overmeire,20078.0
11885916,2012-08-09 14:41:05,7,861,Joining a Pandas series with a hierarchical index back to the source DataFrame,2,0,3.0,JD Long,33098.0,Wouter Overmeire,20078.0
11887504,2012-08-09 16:09:31,3,701,Add seconds to python datetime excluding weekends,1,1,1.0,UNagaswamy,551.0,Ghopper21,5207.0
11888599,2012-08-09 17:15:40,2,828,Python pandas to partially collapse 2d matrix,1,0,,alexhli,120.0,bmu,17129.0
11889474,2012-08-09 18:12:21,10,4951,Converting data to missing in pandas,1,0,,DanB,883.0,BrenBarn,136870.0
11918342,2012-08-11 23:01:25,3,4829,Converting date/time in Pandas,3,1,1.0,vgoklani,1752.0,jdmarino,196.0
11920721,2012-08-12 08:12:11,5,2308,pandas dataframe - change values based on column heading,2,0,1.0,Tony,115.0,jrouquie,3324.0
11925827,2012-08-12 20:57:10,4,7320,pandas: Writing to an existing excel file (xlsx) using to_excel,1,0,1.0,Peter,419.0,Y__,1336.0
11927715,2012-08-13 03:02:57,41,35340,How to give a pandas/matplotlib bar graph custom colors,3,1,11.0,vasek1,2813.0,ely,26102.0
11940420,2012-08-13 18:47:16,3,227,Pandas: Separating grouping and indexing,1,0,1.0,Freddie Witherden,1106.0,Wouter Overmeire,20078.0
11941492,2012-08-13 20:07:07,32,26892,Selecting rows from a Pandas dataframe with a compound (hierarchical) index,3,0,26.0,JD Long,33098.0,Wes McKinney,43310.0
11945897,2012-08-14 04:43:43,1,904,DataFrame.from_records convert (Django) datetime to datetime64: Value Error,2,0,,Paul,8.0,Wes McKinney,43310.0
11970614,2012-08-15 13:57:39,2,730,Force exponent display of floats in pandas,1,0,1.0,user1600653,42.0,Wouter Overmeire,20078.0
11970820,2012-08-15 14:09:13,3,2375,Pool workers do not complete all tasks,1,0,1.0,bsdz,144.0,Aaron Digulla,225877.0
11971381,2012-08-15 14:39:44,6,3284,MultiLevel index to columns : getting value_counts as columns in pandas,1,0,3.0,milkypostman,2407.0,Chang She,8528.0
11973741,2012-08-15 17:04:17,6,13795,Filtering and selecting from pivot tables made with python pandas,1,0,,alexhli,120.0,,
11976503,2012-08-15 20:10:04,45,14946,How to keep index when using pandas merge,2,1,18.0,DanB,883.0,Wouter Overmeire,20078.0
11979194,2012-08-16 00:39:34,5,830,subclasses of pandas' object work differently from subclass of other object?,2,0,3.0,Francesco,88.0,Dale Jung,1255.0
11987270,2012-08-16 12:36:11,0,509,Getting MemoryError from DataFrame.sortlevel in pandas,3,6,,SlimJim,1388.0,,
11991627,2012-08-16 16:27:44,10,30989,Selecting a subset of a Pandas DataFrame indexed by DatetimeIndex with a list of TimeStamps,1,0,4.0,seumas,377.0,Wouter Overmeire,20078.0
11994765,2012-08-16 20:11:51,7,5365,pandas DataFrame.to_string() truncating strings from columns,1,2,,Kunal B.,38.0,Wouter Overmeire,20078.0
12007406,2012-08-17 14:08:18,4,4105,Python: Pandas Divide DataFrame by first row,1,0,3.0,bigsleep,112.0,Wouter Overmeire,20078.0
12021730,2012-08-18 19:45:34,22,9912,Can pandas handle variable-length whitespace as column delimiters,3,7,3.0,zach,6311.0,DSM,164692.0
12021754,2012-08-18 19:49:41,14,26896,How to slice a Pandas Data Frame by position?,3,0,3.0,turtle,1260.0,RuiDC,2359.0
12022823,2012-08-18 22:50:26,2,1508,appending columns produces NaN in pandas DataFrame,1,0,1.0,nat,236.0,,
12030398,2012-08-19 22:06:01,2,4343,concatenate multiple columns based on index in pandas,1,2,2.0,zach,6311.0,DSM,164692.0
12031532,2012-08-20 02:04:05,0,710,possible inconsistency in text handling of pandas read_table() function,1,8,,zach,6311.0,Wouter Overmeire,20078.0
12034727,2012-08-20 08:53:05,1,187,How to revert an unstacked dataframe in pandas,1,0,,SlimJim,1388.0,Wouter Overmeire,20078.0
12041519,2012-08-20 16:32:26,1,281,How to get the mean of a specific span of time,3,3,,Christian Borger,6.0,,
12047193,2012-08-21 01:02:02,50,80196,How to convert SQL Query result to PANDAS Data Structure?,13,3,42.0,user1613017,263.0,Daniel Velkov,16272.0
12047418,2012-08-21 01:41:25,3,19551,How do I really use the `ix` method of a pandas DataFrame?,1,0,4.0,Paul H,22389.0,Wouter Overmeire,20078.0
12052067,2012-08-21 09:37:29,15,2551,"If I use python pandas, is there any need for structured arrays?",3,1,,hatmatrix,15520.0,Wes McKinney,43310.0
12053003,2012-08-21 10:30:56,4,1816,Pandas Pytables warnings and slow performance,1,2,3.0,John_C,541.0,Wes McKinney,43310.0
12065885,2012-08-22 03:16:56,237,148048,Filter dataframe rows if value in column is in a set list of values,7,0,95.0,bigbug,7865.0,BrenBarn,136870.0
12066550,2012-08-22 05:01:39,7,16572,Set the headers using pandas.read_csv,1,0,1.0,Manju,50.0,Wouter Overmeire,20078.0
12082568,2012-08-22 23:03:38,10,3385,What exactly do the whiskers in pandas' boxplots specify?,3,0,,vasek1,2813.0,Chang She,8528.0
12085393,2012-08-23 05:42:14,0,1087,Problems converting a large file to a panel using read_csv into python pandas,2,2,,pynoob,31.0,,
12091967,2012-08-23 12:48:48,1,1088,How to get one series within a multilevel index in python pandas,2,2,,bigbug,7865.0,,
12096252,2012-08-23 16:31:12,275,211125,Use a list of values to select rows from a pandas dataframe,1,1,69.0,zach,6311.0,Wouter Overmeire,20078.0
12100396,2012-08-23 21:40:56,2,495,column names on grouped DataFrame output to CSV,1,0,,G Garcia,661.0,Owen S.,6023.0
12100497,2012-08-23 21:50:36,16,28430,"pandas: set values with (row, col) indices",2,1,3.0,duckworthd,4733.0,,
12101113,2012-08-23 22:54:04,13,6279,Prevent pandas from automatically inferring type in read_csv,2,5,6.0,duckworthd,4733.0,Paul H,22389.0
12107053,2012-08-24 09:52:54,2,519,include Pandas plot in MatplotlibWidget,0,3,,bigsleep,112.0,,
12110812,2012-08-24 13:54:16,0,493,Processing multiple values string in Pandas DataFrame column,1,1,,G Garcia,661.0,,
12115421,2012-08-24 19:18:31,1,272,Panda Time Series from text,1,0,,,,,
12127315,2012-08-26 03:02:41,1,457,pandas subplot useoffset=False,1,0,1.0,user1625344,65.0,,
12133075,2012-08-26 19:10:01,19,5979,pandas - how to sort the result of DataFrame.groupby.mean()?,1,0,7.0,vasek1,2813.0,Wes McKinney,43310.0
12138126,2012-08-27 07:53:22,3,2859,Difference between parse_date=[0] and parse_date=True in pandas.read_csv,2,0,,SlimJim,1388.0,Wouter Overmeire,20078.0
12140417,2012-08-27 10:40:17,7,1168,pandas: normalizing a DataFrame,1,0,2.0,max,13824.0,Wouter Overmeire,20078.0
12147392,2012-08-27 18:22:33,0,388,Will na_values in the read_fwf()/read_csv()/read_table() be converted after converter functions are performed?,1,0,,Tim Brooks,80.0,Wouter Overmeire,20078.0
12152716,2012-08-28 04:18:11,20,22482,Python pandas equivalent for replace,2,0,6.0,Manbroski,447.0,DSM,164692.0
12167324,2012-08-28 20:49:57,4,561,How to broadcast to a multiindex,1,0,1.0,ely,26102.0,,
12167634,2012-08-28 21:14:58,1,734,data cleaning a python dataframe,1,0,2.0,Michele Reilly,346.0,,
12168648,2012-08-28 22:50:21,13,46245,Pandas (python): How to add column to dataframe for index?,3,0,4.0,Navneet,1791.0,nitin,2945.0
12169170,2012-08-28 23:58:47,15,14481,How should I take the max of 2 columns in a dataframe and make it another column?,1,0,4.0,Navneet,1791.0,DSM,164692.0
12178808,2012-08-29 13:12:38,3,1618,Pandas datetime index from seconds series,1,0,,RJCL,132.0,Chang She,8528.0
12182744,2012-08-29 16:46:39,54,52517,python pandas: apply a function with arguments to a series,4,1,21.0,Abe,5182.0,Bakuriu,54866.0
12183432,2012-08-29 17:30:24,3,2285,Typecasting before division (or any other mathematical operator) of columns in dataframes,2,0,2.0,Navneet,1791.0,Eero Aaltonen,1766.0
12184558,2012-08-29 18:47:18,2,3303,easy-install with Portable Python: no module named parse,1,1,,Stéphane Laurent,6056.0,Simeon Visser,65094.0
12186994,2012-08-29 21:47:00,4,4846,Johansen cointegration test in python,2,0,3.0,mspadaccino,108.0,user333700,11275.0
12187928,2012-08-29 23:32:03,-1,3374,AttributeError: 'numpy.ndarray' object has no attribute 'values' using PANDAS,1,0,1.0,Surfcast23,637.0,Wouter Overmeire,20078.0
12190716,2012-08-30 06:00:25,8,9997,How to do a 'groupby' by multilevel index in Pandas,2,0,5.0,bigbug,7865.0,Wouter Overmeire,20078.0
12190874,2012-08-30 06:12:46,59,61706,Pandas: Sampling a DataFrame,5,1,24.0,Blender,180189.0,Wouter Overmeire,20078.0
12193253,2012-08-30 08:54:00,3,4160,"pandas merge timeseries, concat/append/...?",2,1,2.0,bigsleep,112.0,eumiro,104313.0
12200693,2012-08-30 15:45:26,36,31779,Python Pandas How to assign groupby operation results back to columns in parent dataframe?,5,3,20.0,ely,26102.0,Wouter Overmeire,20078.0
12201099,2012-08-30 16:07:19,1,4229,python pandas: Rename a series within a dataframe?,1,0,1.0,Abe,5182.0,DSM,164692.0
12203901,2012-08-30 19:15:56,13,7032,pandas crashes on repeated DataFrame.reset_index(),1,0,,Abe,5182.0,Abe,5182.0
12207326,2012-08-31 00:10:12,65,62434,Frequency table for a single variable,2,0,14.0,Abe,5182.0,DSM,164692.0
12217960,2012-08-31 15:00:12,5,992,How to replace&add the dataframe element by another dataframe in Python Pandas?,4,2,1.0,bigbug,7865.0,Def_Os,2775.0
12219771,2012-08-31 17:11:59,0,458,Aggregating data in pandas,2,0,,JustInTime,596.0,,
12223689,2012-08-31 23:41:48,0,357,"How can I efficiently disaggregate data in a Dataframe (given a set of weights, mapping, etc.)?",2,0,,jmloser,125.0,Garrett,15536.0
12224778,2012-09-01 03:57:04,4,4439,How to filter by sub-level index in Pandas,1,1,4.0,bigbug,7865.0,Garrett,15536.0
12227483,2012-09-01 11:54:46,2,1319,Pandas & Scikit: memory usage when slicing DataFrame,1,2,4.0,James,16153.0,ogrisel,24990.0
12227974,2012-09-01 13:01:35,0,844,how include pandas library on my python package?,1,3,,Francesco,88.0,,
12250024,2012-09-03 14:44:51,19,19590,How to obtain sheet names from XLS files without loading the whole file?,2,2,7.0,pcarvalho,130.0,Colin O'Coal,719.0
12250475,2012-09-03 15:16:55,2,2863,Create a pandas DataFrame from a csv stacked file,1,2,,mspadaccino,108.0,Chang She,8528.0
12251483,2012-09-03 16:37:25,7,2617,Idiomatic way to parse POSIX timestamps in pandas?,2,0,2.0,signalseeker,1787.0,Wouter Overmeire,20078.0
12255179,2012-09-03 23:49:01,1,1212,numpy/pandas: How to convert a series of strings of zeros and ones into a matrix,2,0,,Abe,5182.0,Henry Gomersall,4841.0
12260124,2012-09-04 09:05:41,6,788,How to plot a rectangle behind a function over time,1,5,2.0,SlimJim,1388.0,Wouter Overmeire,20078.0
12269158,2012-09-04 18:14:35,2,4120,Python Pandas idiom for converting TimeSeries with lists as values into a DataFrame,1,0,,ely,26102.0,Chang She,8528.0
12269528,2012-09-04 18:43:55,5,11789,"Using python pandas to parse CSV with date in format Year, Day, Hour, Min, Sec",1,0,2.0,jbssm,2620.0,Chang She,8528.0
12278347,2012-09-05 09:29:34,13,10908,How can I efficiently save a python pandas dataframe in hdf5 and open it as a dataframe in R?,5,3,7.0,Griffith Rees,811.0,,
12286607,2012-09-05 17:18:21,48,42432,python Making heatmap from DataFrame,3,1,25.0,Curious,807.0,chthonicdaemon,9035.0
12290844,2012-09-05 22:49:52,2,2174,How can I slice a numpy array by the value of the ith field?,2,0,1.0,user1621048,11.0,,
12297759,2012-09-06 10:12:12,0,684,Reindex time-stamped data with date_range,1,0,,Peter Prettenhofer,1381.0,Wouter Overmeire,20078.0
12307099,2012-09-06 19:32:25,89,56876,Modifying a subset of rows in a pandas dataframe,5,1,41.0,Arthur B.,977.0,BrenBarn,136870.0
12315810,2012-09-07 09:54:46,3,1516,Output pandas grouped dataframe without aggregation,2,0,,jf328,1486.0,Paul H,22389.0
12322289,2012-09-07 16:49:21,12,5013,KDB+ like asof join for timeseries data in pandas?,3,1,9.0,signalseeker,1787.0,Chang She,8528.0
12322779,2012-09-07 17:30:38,23,28724,Pandas: unique dataframe,2,0,6.0,Adam Greenhall,1433.0,Wouter Overmeire,20078.0
12322869,2012-09-07 17:38:32,5,8001,From tick by tick data to candlestick,1,3,10.0,Femto Trader,707.0,,
12324162,2012-09-07 19:21:24,1,2179,From tick by tick data to Renko chart,1,2,,Femto Trader,707.0,,
12326641,2012-09-07 23:27:20,4,998,Calculate speed from timestamped positions in Pandas.DataFrame,1,0,1.0,heltonbiker,11594.0,Chang She,8528.0
12329853,2012-09-08 10:16:04,11,36312,How to rearrange Pandas column sequence?,6,0,4.0,bigbug,7865.0,bigbug,7865.0
12353359,2012-09-10 14:04:02,4,981,Why Pandas cause 'ZeroDivisionError' in one case but not in the other?,2,2,,bigbug,7865.0,Chang She,8528.0
12356501,2012-09-10 17:17:38,70,49306,Pandas: create two new columns in a dataframe with values calculated from a pre-existing column,2,0,39.0,joaquin,44318.0,DSM,164692.0
12358360,2012-09-10 19:39:24,17,7546,Python pandas order column according to the values in a row,4,0,6.0,Curious,807.0,,
12368180,2012-09-11 10:58:50,2,2288,Duplicate entries for index in pandas pivot function,1,0,3.0,mspadaccino,108.0,Wes McKinney,43310.0
12369546,2012-09-11 12:18:27,0,937,Pandas - Parsing datetime column from sqlite database,2,0,,aagaard,790.0,Pierre GM,12141.0
12370349,2012-09-11 13:02:00,1,660,Reasoning about consecutive data points without using iteration,4,2,0.0,codeape,62467.0,Pierre GM,12141.0
