age,workclass,education,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Private,Bachelors,13,Transport-moving,White,Male,0,0,45,United-States,<=50K
43,Private,Bachelors,13,Exec-managerial,White,Male,0,1564,45,United-States,>50K
22,Private,HS-grad,9,Sales,White,Male,0,0,55,United-States,<=50K
28,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,Some-college,10,Sales,White,Male,0,0,45,United-States,<=50K
22,Private,Assoc-acdm,12,Sales,White,Female,0,0,15,United-States,<=50K
57,Private,Bachelors,13,Exec-managerial,White,Female,0,0,45,United-States,>50K
39,Private,HS-grad,9,Sales,White,Female,0,0,40,United-States,<=50K
26,Federal-gov,Some-college,10,Adm-clerical,White,Female,0,0,15,United-States,<=50K
17,Private,11th,7,Other-service,White,Male,0,0,10,United-States,<=50K
40,State-gov,Assoc-voc,11,Machine-op-inspct,White,Male,0,0,38,United-States,>50K
45,Private,HS-grad,9,Machine-op-inspct,Black,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,9,Craft-repair,Black,Male,0,0,40,United-States,<=50K
20,Local-gov,Some-college,10,Adm-clerical,White,Female,0,0,10,United-States,<=50K
33,Private,HS-grad,9,Craft-repair,White,Female,0,0,40,United-States,<=50K
23,Private,Some-college,10,Sales,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,Masters,14,Exec-managerial,White,Male,0,0,30,United-States,<=50K
38,Private,HS-grad,9,Sales,White,Male,0,0,50,United-States,<=50K
54,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
46,Private,5th-6th,3,Craft-repair,White,Female,0,2339,45,United-States,<=50K
25,Private,Some-college,10,Craft-repair,White,Male,0,0,40,United-States,<=50K
46,Private,Some-college,10,Sales,White,Female,0,0,40,United-States,<=50K
36,Local-gov,Some-college,10,Transport-moving,White,Female,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Other-service,White,Female,0,0,25,United-States,<=50K
29,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
44,Private,Some-college,10,Adm-clerical,White,Female,0,2415,6,United-States,>50K
19,Private,Some-college,10,Adm-clerical,White,Female,0,0,16,United-States,<=50K
19,Private,HS-grad,9,Other-service,White,Female,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Other-service,White,Female,0,0,40,United-States,>50K
27,Private,Bachelors,13,Craft-repair,White,Male,0,0,50,United-States,<=50K
46,Self-emp-not-inc,Assoc-acdm,12,Craft-repair,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,9,Other-service,White,Female,0,0,35,United-States,<=50K
44,Private,Some-college,10,Tech-support,White,Male,0,0,40,United-States,<=50K
45,Private,Some-college,10,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Exec-managerial,White,Male,0,0,55,United-States,>50K
52,Self-emp-inc,Bachelors,13,Exec-managerial,White,Male,0,0,50,United-States,>50K
20,Private,Some-college,10,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
28,Private,Some-college,10,Other-service,White,Female,0,0,40,United-States,<=50K
50,State-gov,Bachelors,13,Protective-serv,White,Male,0,0,40,United-States,>50K
34,Private,Assoc-voc,11,Tech-support,White,Female,0,0,64,United-States,<=50K
28,Private,7th-8th,4,Handlers-cleaners,Other,Male,0,2179,40,Puerto-Rico,<=50K
41,Private,Masters,14,Exec-managerial,White,Male,0,1977,65,United-States,>50K
28,Private,HS-grad,9,Adm-clerical,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,25,United-States,<=50K
32,Private,Some-college,10,Exec-managerial,White,Male,0,0,50,United-States,<=50K
41,Local-gov,Some-college,10,Other-service,Black,Female,0,0,24,United-States,<=50K
24,Private,HS-grad,9,Handlers-cleaners,Black,Female,0,0,40,United-States,<=50K
33,Private,Some-college,10,Exec-managerial,White,Female,0,0,40,United-States,<=50K
46,Private,Doctorate,16,Exec-managerial,White,Male,15024,0,60,United-States,>50K
31,State-gov,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
35,Private,12th,8,Craft-repair,White,Male,0,0,50,United-States,>50K
52,Private,1st-4th,2,Machine-op-inspct,White,Male,0,0,40,Mexico,<=50K
30,Private,11th,7,Other-service,White,Female,0,0,19,United-States,<=50K
34,Local-gov,11th,7,Machine-op-inspct,Black,Male,0,0,40,United-States,<=50K
34,State-gov,HS-grad,9,Transport-moving,White,Female,0,0,40,United-States,<=50K
20,Private,Some-college,10,Sales,White,Male,0,0,30,United-States,<=50K
17,Private,11th,7,Handlers-cleaners,White,Male,2176,0,18,United-States,<=50K
32,State-gov,Bachelors,13,Exec-managerial,White,Female,0,0,40,United-States,>50K
29,Private,HS-grad,9,Farming-fishing,White,Male,0,0,40,United-States,<=50K
33,Private,10th,6,Craft-repair,White,Female,0,0,35,United-States,<=50K
25,Private,HS-grad,9,Transport-moving,White,Male,0,0,60,United-States,<=50K
36,Federal-gov,Masters,14,Prof-specialty,White,Male,0,1408,40,United-States,<=50K
23,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,72,Dominican-Republic,<=50K
63,Self-emp-inc,HS-grad,9,Exec-managerial,White,Male,0,0,40,United-States,>50K
47,Local-gov,Masters,14,Prof-specialty,White,Male,0,0,40,United-States,<=50K
40,Self-emp-not-inc,Bachelors,13,Prof-specialty,White,Female,2174,0,40,United-States,<=50K
30,Private,Assoc-acdm,12,Other-service,White,Female,0,0,25,United-States,>50K
27,Private,Some-college,10,Craft-repair,Asian-Pac-Islander,Male,0,1980,40,Philippines,<=50K
33,Private,Masters,14,Prof-specialty,White,Male,0,0,50,United-States,>50K
34,Local-gov,HS-grad,9,Farming-fishing,Black,Male,594,0,60,United-States,<=50K
34,Local-gov,Some-college,10,Protective-serv,White,Female,0,0,40,United-States,<=50K
23,Private,Some-college,10,Adm-clerical,White,Male,0,0,40,United-States,<=50K
42,Local-gov,Some-college,10,Adm-clerical,White,Female,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Prof-specialty,White,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,9,Adm-clerical,White,Female,0,0,28,United-States,<=50K
24,Federal-gov,HS-grad,9,Armed-Forces,White,Male,0,0,40,United-States,<=50K
44,Private,Some-college,10,Prof-specialty,White,Male,0,0,40,United-States,>50K
27,Private,9th,5,Craft-repair,White,Male,0,0,40,Mexico,<=50K
20,Private,Some-college,10,Sales,White,Male,0,0,35,United-States,<=50K
44,Private,HS-grad,9,Exec-managerial,Black,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Craft-repair,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
20,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
19,Private,HS-grad,9,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
45,Self-emp-inc,Some-college,10,Craft-repair,White,Male,0,0,55,United-States,>50K
60,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,>50K
44,Self-emp-not-inc,HS-grad,9,Sales,White,Female,0,0,40,United-States,>50K
40,Private,Assoc-voc,11,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
30,Private,HS-grad,9,Exec-managerial,White,Female,0,0,40,United-States,<=50K
38,Private,Some-college,10,Transport-moving,Black,Male,0,0,50,United-States,<=50K
23,Private,HS-grad,9,Transport-moving,White,Male,0,0,60,United-States,<=50K
44,Private,Assoc-acdm,12,Farming-fishing,White,Male,0,0,40,United-States,<=50K
54,Local-gov,HS-grad,9,Transport-moving,Black,Male,0,0,40,United-States,<=50K
32,Private,Bachelors,13,Prof-specialty,White,Male,0,0,50,United-States,<=50K
50,Private,1st-4th,2,Craft-repair,White,Male,0,0,40,United-States,<=50K
24,Private,Bachelors,13,Tech-support,White,Female,0,0,20,United-States,<=50K
37,Private,HS-grad,9,Adm-clerical,White,Female,0,0,60,United-States,<=50K
52,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
38,Private,Some-college,10,Transport-moving,White,Male,0,0,40,United-States,<=50K
49,Private,Masters,14,Exec-managerial,White,Male,0,1977,45,United-States,>50K
30,Private,Bachelors,13,Tech-support,White,Female,0,0,16,United-States,>50K
60,Private,Some-college,10,Prof-specialty,White,Male,0,0,40,United-States,>50K
35,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Transport-moving,White,Male,0,0,60,United-States,<=50K
67,Private,Assoc-voc,11,Other-service,White,Female,0,0,24,United-States,<=50K
46,Private,Bachelors,13,Craft-repair,White,Female,0,0,40,United-States,<=50K
17,Private,9th,5,Other-service,White,Male,0,0,6,United-States,<=50K
22,Private,Some-college,10,Handlers-cleaners,White,Male,0,0,30,United-States,<=50K
27,Private,10th,6,Other-service,White,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Other-service,White,Female,0,0,35,United-States,<=50K
33,Private,Assoc-acdm,12,Craft-repair,White,Male,0,0,45,Portugal,<=50K
43,Self-emp-not-inc,Some-college,10,Craft-repair,White,Male,0,0,20,United-States,<=50K
28,State-gov,Bachelors,13,Prof-specialty,White,Male,0,0,20,United-States,<=50K
41,Private,HS-grad,9,Craft-repair,White,Female,0,0,40,United-States,<=50K
25,Private,Some-college,10,Adm-clerical,Black,Female,0,0,20,United-States,<=50K
59,Local-gov,HS-grad,9,Transport-moving,White,Male,0,0,45,United-States,<=50K
45,Local-gov,Bachelors,13,Prof-specialty,White,Female,0,0,40,United-States,<=50K
38,Private,Bachelors,13,Sales,White,Male,15024,0,60,United-States,>50K
40,Private,HS-grad,9,Other-service,White,Female,0,0,35,United-States,<=50K
46,Federal-gov,HS-grad,9,Adm-clerical,White,Male,0,0,40,United-States,<=50K
35,Private,Assoc-acdm,12,Exec-managerial,White,Female,0,0,60,United-States,<=50K
34,Private,HS-grad,9,Prof-specialty,White,Female,0,0,25,United-States,<=50K
33,Private,Bachelors,13,Craft-repair,White,Male,0,0,20,United-States,<=50K
41,Private,HS-grad,9,Adm-clerical,White,Female,0,0,36,United-States,<=50K
20,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
23,Private,5th-6th,3,Other-service,White,Male,0,0,40,El-Salvador,<=50K
26,Private,Some-college,10,Prof-specialty,White,Female,0,0,35,United-States,<=50K
23,Local-gov,HS-grad,9,Farming-fishing,White,Male,0,0,40,Poland,<=50K
62,Local-gov,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
52,Private,Some-college,10,Adm-clerical,White,Male,0,0,40,United-States,<=50K
58,Private,Some-college,10,Other-service,White,Female,0,0,42,France,<=50K
25,Private,Bachelors,13,Sales,White,Female,0,0,40,United-States,<=50K
24,Private,Bachelors,13,Exec-managerial,Black,Male,0,0,40,United-States,<=50K
19,Private,Some-college,10,Protective-serv,White,Male,0,0,8,United-States,<=50K
43,Private,Some-college,10,Exec-managerial,White,Male,0,0,40,United-States,<=50K
47,Local-gov,HS-grad,9,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
39,Private,HS-grad,9,Other-service,White,Female,0,0,40,United-States,<=50K
49,Private,Assoc-voc,11,Handlers-cleaners,White,Male,0,1380,42,United-States,<=50K
32,Private,Assoc-voc,11,Craft-repair,White,Male,0,0,45,United-States,<=50K
34,Private,Some-college,10,Prof-specialty,White,Male,0,0,50,United-States,>50K
28,Private,HS-grad,9,Craft-repair,White,Male,0,0,45,United-States,<=50K
25,Private,Some-college,10,Adm-clerical,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
34,Private,Bachelors,13,Prof-specialty,White,Male,0,0,50,United-States,>50K
38,Self-emp-inc,Bachelors,13,Exec-managerial,White,Male,15024,0,80,United-States,>50K
50,Private,HS-grad,9,Exec-managerial,White,Male,7688,0,50,United-States,>50K
24,Local-gov,Some-college,10,Handlers-cleaners,Black,Male,0,0,50,United-States,<=50K
37,Local-gov,Some-college,10,Tech-support,White,Male,0,0,45,United-States,>50K
44,Private,Some-college,10,Machine-op-inspct,White,Male,0,0,58,United-States,>50K
28,Private,Some-college,10,Sales,White,Female,0,0,40,United-States,<=50K
42,Private,Bachelors,13,Exec-managerial,White,Male,0,0,40,United-States,>50K
74,Private,Some-college,10,Adm-clerical,White,Female,0,0,9,United-States,<=50K
38,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,50,United-States,<=50K
44,Self-emp-not-inc,Masters,14,Prof-specialty,White,Male,0,0,40,United-States,<=50K
44,Private,11th,7,Machine-op-inspct,Other,Female,0,0,46,Puerto-Rico,<=50K
26,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Other-service,Black,Male,0,0,40,United-States,<=50K
41,Private,Assoc-acdm,12,Exec-managerial,White,Female,0,0,50,United-States,>50K
67,Private,Prof-school,15,Prof-specialty,White,Male,20051,0,48,United-States,>50K
39,Local-gov,12th,8,Tech-support,White,Male,0,0,50,United-States,<=50K
57,Private,1st-4th,2,Priv-house-serv,Black,Female,0,0,30,United-States,<=50K
29,Private,Assoc-voc,11,Craft-repair,White,Male,0,0,40,United-States,<=50K
31,Self-emp-inc,Bachelors,13,Farming-fishing,White,Female,0,0,45,United-States,<=50K
44,Private,Some-college,10,Transport-moving,White,Male,0,0,40,United-States,<=50K
29,Private,Doctorate,16,Prof-specialty,White,Male,0,0,40,United-States,<=50K
30,Private,Some-college,10,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K
27,Private,HS-grad,9,Transport-moving,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,10,Sales,White,Male,0,0,50,United-States,<=50K
32,Private,HS-grad,9,Handlers-cleaners,White,Female,0,0,45,United-States,<=50K
58,Private,10th,6,Other-service,White,Female,0,0,8,United-States,<=50K
35,Local-gov,Some-college,10,Protective-serv,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,36,United-States,<=50K
28,Private,Some-college,10,Craft-repair,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,Some-college,10,Exec-managerial,White,Male,0,0,50,United-States,<=50K
36,Self-emp-not-inc,HS-grad,9,Other-service,White,Female,0,0,40,United-States,<=50K
72,Private,11th,7,Adm-clerical,White,Female,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
33,Federal-gov,Assoc-voc,11,Craft-repair,Black,Female,0,0,40,United-States,>50K
69,Private,11th,7,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,9,Tech-support,White,Female,0,0,32,United-States,<=50K
30,Private,11th,7,Other-service,White,Male,0,0,40,Mexico,<=50K
28,Private,Bachelors,13,Transport-moving,White,Male,0,0,55,United-States,<=50K
54,Private,Bachelors,13,Sales,White,Male,0,0,35,United-States,>50K
47,Private,Some-college,10,Prof-specialty,White,Male,0,0,50,United-States,>50K
24,Private,HS-grad,9,Handlers-cleaners,Black,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,Bachelors,13,Prof-specialty,White,Male,0,0,60,United-States,>50K
20,Private,HS-grad,9,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
43,Self-emp-inc,Masters,14,Exec-managerial,White,Male,5013,0,45,United-States,<=50K
45,Private,7th-8th,4,Other-service,White,Female,0,0,40,Mexico,<=50K
29,Self-emp-not-inc,HS-grad,9,Craft-repair,White,Male,0,0,35,United-States,<=50K
47,Private,Masters,14,Exec-managerial,White,Male,0,0,42,United-States,<=50K
24,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Prof-specialty,White,Male,0,0,40,United-States,<=50K
17,Private,11th,7,Sales,White,Male,0,0,12,United-States,<=50K
37,Private,Assoc-voc,11,Craft-repair,White,Male,0,1977,40,United-States,>50K
27,Private,Doctorate,16,Prof-specialty,White,Female,0,0,70,United-States,<=50K
29,Private,Bachelors,13,Exec-managerial,White,Male,0,0,40,United-States,>50K
36,Self-emp-not-inc,Assoc-acdm,12,Sales,White,Female,0,0,35,United-States,<=50K
58,Local-gov,Bachelors,13,Prof-specialty,White,Female,0,0,40,United-States,<=50K
26,Self-emp-not-inc,Some-college,10,Craft-repair,White,Male,0,0,45,United-States,<=50K
57,Private,HS-grad,9,Sales,White,Male,0,0,40,United-States,>50K
59,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,9,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,Bachelors,13,Tech-support,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,10,Sales,White,Female,0,0,24,United-States,<=50K
29,Private,Some-college,10,Adm-clerical,White,Male,0,0,60,United-States,<=50K
18,Private,11th,7,Other-service,White,Male,0,0,40,United-States,<=50K
52,Private,10th,6,Craft-repair,White,Male,0,1887,47,United-States,>50K
57,Self-emp-inc,Bachelors,13,Prof-specialty,White,Male,0,0,80,United-States,<=50K
60,Private,7th-8th,4,Transport-moving,White,Male,0,0,48,United-States,>50K
31,Private,Bachelors,13,Prof-specialty,White,Male,7688,0,40,Canada,>50K
23,Private,Bachelors,13,Adm-clerical,White,Female,0,0,40,United-States,<=50K
27,Private,HS-grad,9,Sales,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,Prof-school,15,Prof-specialty,White,Male,0,1902,50,United-States,>50K
25,Private,Some-college,10,Tech-support,White,Male,2174,0,40,United-States,<=50K
49,Private,Bachelors,13,Prof-specialty,White,Female,0,0,45,United-States,<=50K
32,Private,Bachelors,13,Tech-support,White,Male,0,0,40,United-States,<=50K
19,Private,Some-college,10,Adm-clerical,White,Male,0,0,28,United-States,<=50K
60,Private,7th-8th,4,Other-service,White,Female,0,0,40,United-States,<=50K
42,Local-gov,9th,5,Other-service,White,Male,0,0,40,United-States,<=50K
35,Self-emp-not-inc,Assoc-acdm,12,Farming-fishing,White,Male,0,0,40,United-States,<=50K
48,Private,HS-grad,9,Adm-clerical,Black,Female,0,0,37,United-States,<=50K
51,Private,Masters,14,Craft-repair,White,Male,0,0,40,United-States,>50K
29,Private,HS-grad,9,Craft-repair,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
36,Local-gov,HS-grad,9,Exec-managerial,Black,Male,0,0,40,United-States,<=50K
17,Private,10th,6,Other-service,White,Female,0,0,21,United-States,<=50K
52,Private,Masters,14,Prof-specialty,White,Female,6849,0,60,United-States,<=50K
24,Private,HS-grad,9,Craft-repair,White,Male,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,50,United-States,<=50K
26,Local-gov,Bachelors,13,Prof-specialty,White,Male,1055,0,40,United-States,<=50K
27,Private,Bachelors,13,Other-service,White,Female,0,0,20,United-States,<=50K
39,Private,HS-grad,9,Handlers-cleaners,White,Male,0,0,60,United-States,<=50K
30,Private,HS-grad,9,Transport-moving,Black,Male,0,0,45,United-States,<=50K
50,Self-emp-not-inc,HS-grad,9,Exec-managerial,White,Male,0,0,32,United-States,<=50K
52,Self-emp-inc,Bachelors,13,Sales,White,Male,0,0,55,United-States,<=50K
46,Private,Prof-school,15,Prof-specialty,White,Male,15024,0,45,United-States,>50K
23,Private,Bachelors,13,Sales,White,Female,0,0,20,United-States,<=50K
45,Private,11th,7,Other-service,Black,Female,0,0,20,United-States,<=50K
65,Private,9th,5,Priv-house-serv,Black,Female,0,0,24,United-States,<=50K
29,Private,Assoc-voc,11,Transport-moving,White,Male,0,0,55,United-States,<=50K
47,Private,9th,5,Handlers-cleaners,White,Male,0,0,40,El-Salvador,<=50K
30,Private,HS-grad,9,Farming-fishing,Black,Male,0,0,60,United-States,<=50K
34,Private,HS-grad,9,Sales,White,Male,0,0,45,United-States,>50K
38,Self-emp-not-inc,HS-grad,9,Sales,White,Male,0,0,64,United-States,<=50K
33,Private,Some-college,10,Exec-managerial,White,Male,0,0,40,United-States,>50K
49,Private,Bachelors,13,Sales,White,Male,0,0,26,United-States,>50K
47,Self-emp-not-inc,Some-college,10,Other-service,Black,Female,0,0,40,United-States,<=50K
49,Local-gov,10th,6,Other-service,Black,Female,0,0,40,United-States,<=50K
43,Private,Some-college,10,Craft-repair,White,Male,15024,0,60,United-States,>50K
30,Private,Bachelors,13,Adm-clerical,Black,Female,0,0,40,United-States,>50K
