Customer,TransDate,Quantity,PurchAmount,Cost
186662,13.07.2009,2,109.90,55.44
186662,13.07.2009,2,109.90,55.44
186662,19.08.2010,1,349.95,227.00
137467,05.12.2009,1,199.95,105.00
147309,19.08.2005,1,59.95,32.44
147309,19.08.2005,1,39.95,14.50
147309,19.08.2005,1,89.95,34.50
147309,19.08.2005,1,399.95,235.00
147309,19.08.2005,1,279.95,189.47
147309,19.08.2005,1,29.95,13.18
147309,19.08.2005,1,24.95,9.00
147309,12.03.2006,2,99.90,29.96
147309,12.03.2006,1,79.95,18.97
147309,12.03.2006,1,69.95,32.00
147309,12.03.2006,1,44.95,22.50
147309,12.03.2006,1,89.95,37.80
147309,12.03.2006,1,29.95,8.50
147309,12.03.2006,2,79.90,35.66
147309,12.03.2006,1,79.95,40.00
147309,28.09.2009,1,99.95,35.00
147309,28.09.2009,1,59.95,21.00
147309,28.09.2009,1,89.95,44.98
147309,28.09.2009,1,24.95,11.50
147309,13.12.2010,1,69.95,29.50
147309,13.12.2010,1,29.95,8.40
147309,09.02.2011,1,29.95,13.80
147309,09.02.2011,1,99.95,44.98
153604,04.07.2006,1,99.95,35.50
153604,02.08.2008,1,199.95,90.00
153604,02.08.2008,1,99.95,50.00
153604,11.07.2009,1,59.95,26.08
153604,27.02.2012,1,49.95,15.01
153604,11.11.2011,1,21.95,5.50
153604,06.01.2012,1,139.95,55.00
148709,11.03.2005,1,49.95,20.00
148709,11.03.2005,1,3.95,1.73
148709,19.01.2006,1,49.95,21.80
148709,08.04.2007,1,89.95,36.51
148709,21.03.2009,2,13.90,2.90
148709,16.04.2009,1,59.95,24.00
198951,31.05.2012,1,59.95,22.77
158879,12.03.2006,1,59.95,29.00
192256,15.09.2010,1,99.95,40.89
155293,09.07.2006,1,29.95,10.40
155293,09.07.2006,1,29.95,10.40
155293,09.07.2006,1,29.95,10.40
155293,09.07.2006,1,14.95,6.42
155293,11.02.2009,2,159.90,22.00
155293,25.02.2011,1,29.95,15.00
155293,03.07.2012,1,159.95,47.69
155293,03.07.2012,1,159.95,47.69
190970,20.02.2010,1,99.95,46.10
190970,20.02.2010,1,39.95,12.60
190970,27.04.2010,1,29.95,12.60
190970,25.06.2010,1,189.95,89.95
190970,15.09.2010,1,129.95,55.65
190970,29.11.2010,2,59.90,29.78
190970,15.12.2011,1,29.95,14.50
167506,30.11.2007,1,39.95,12.02
181131,07.01.2009,1,59.95,27.00
181131,07.01.2009,1,59.95,24.00
181131,19.08.2009,1,269.95,113.35
181131,20.11.2010,1,39.95,9.00
181131,20.11.2010,1,89.95,37.83
181131,20.11.2010,1,3.95,1.28
181131,20.11.2010,1,4.95,1.08
181131,04.04.2012,1,49.95,14.15
181131,04.04.2012,1,129.95,65.00
181131,04.04.2012,1,59.95,30.00
128152,30.04.2008,1,59.95,24.00
128152,30.11.2007,4,239.80,97.20
128152,03.12.2008,1,34.95,13.50
128152,03.12.2008,1,24.95,7.50
110510,29.05.2006,1,149.95,63.73
144798,01.12.2005,1,79.95,34.40
144798,31.12.2008,1,59.95,24.00
144798,20.07.2010,1,59.95,18.70
144798,20.07.2010,1,59.95,18.70
144798,26.04.2012,1,69.95,34.50
163537,27.07.2007,1,24.95,12.50
163537,27.07.2007,1,189.95,96.46
163537,27.07.2007,1,29.95,10.00
163537,02.09.2009,1,59.95,46.74
190418,12.10.2009,1,39.95,15.98
150528,12.02.2005,1,79.95,40.00
150528,04.12.2006,1,99.95,45.00
150528,04.12.2006,1,5.95,2.00
150528,04.12.2006,1,99.95,45.95
150528,28.02.2007,1,99.95,49.90
150528,19.10.2009,1,79.95,41.00
150528,19.10.2009,1,4.95,1.60
150528,16.03.2010,1,79.95,30.00
150528,16.03.2010,1,29.95,12.35
150528,05.11.2010,1,119.95,50.00
150528,06.07.2012,1,19.95,9.50
150528,06.07.2012,1,4.95,1.08
199519,13.09.2012,1,79.95,32.00
199519,13.09.2012,1,59.95,24.00
168008,12.06.2007,1,69.95,32.40
155178,09.03.2006,1,129.95,58.00
155178,30.10.2007,1,29.95,12.77
155178,13.11.2007,1,119.95,49.90
198445,21.02.2012,1,69.95,28.00
177027,12.06.2008,1,29.95,10.24
177027,12.06.2008,1,12.95,3.15
163043,16.06.2007,1,69.95,32.40
163043,16.06.2007,1,149.95,67.30
163043,25.10.2011,1,139.95,56.00
151538,12.12.2005,1,39.95,17.76
103154,12.10.2005,1,59.95,24.00
146263,18.05.2005,1,29.95,12.00
146263,18.05.2005,1,159.95,75.00
146263,29.11.2006,1,79.95,32.45
146263,29.11.2006,1,49.95,22.05
170436,03.10.2008,1,59.95,24.00
170436,03.10.2008,1,45.00,18.00
170436,03.10.2008,1,29.95,10.25
170436,06.11.2008,1,99.95,45.00
161838,21.03.2007,1,59.95,18.73
161838,17.04.2007,1,79.95,46.20
161838,26.04.2007,1,79.95,46.20
161838,11.04.2010,1,129.95,76.64
161838,11.04.2010,1,129.95,76.64
161838,11.04.2010,1,24.95,11.25
161838,02.02.2011,1,34.95,15.00
161838,02.02.2011,1,24.95,9.50
161838,15.08.2011,2,79.90,37.32
172883,20.08.2008,1,39.95,22.78
172883,20.08.2008,1,39.95,22.78
172883,20.08.2008,1,39.95,22.78
172883,20.08.2008,1,39.95,22.78
172883,20.08.2008,1,39.95,22.78
172883,20.08.2008,1,39.95,22.78
195665,27.06.2011,1,59.95,27.00
114779,12.06.2006,1,119.95,59.81
114779,23.01.2007,1,119.95,64.46
156209,25.10.2006,1,49.95,25.00
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,12.08.2009,1,149.95,69.99
190329,16.09.2010,1,69.95,17.96
190329,25.04.2012,1,129.95,73.80
103220,12.10.2005,1,59.95,19.66
103220,12.10.2005,1,19.95,5.25
103220,20.02.2008,1,59.95,22.50
103220,20.07.2010,1,59.95,20.93
147720,19.09.2005,1,72.95,26.60
147720,19.09.2005,1,62.95,22.40
174683,11.07.2008,1,59.95,16.82
163404,01.08.2011,1,349.95,181.00
159690,12.10.2006,1,29.95,13.60
159690,27.04.2009,1,99.95,48.59
159690,12.06.2011,1,24.95,10.00
159690,12.06.2011,1,19.95,10.50
159690,12.06.2011,1,49.95,24.93
195723,07.06.2011,1,149.95,50.69
195723,07.06.2011,1,119.95,65.00
195723,07.06.2011,1,29.95,10.30
150251,29.11.2005,1,79.95,50.00
150251,29.11.2005,1,79.95,50.00
150251,28.02.2006,1,49.95,25.00
160955,26.01.2007,1,24.95,12.50
160955,26.01.2007,1,79.95,35.00
160955,15.03.2010,1,29.95,13.80
160955,15.03.2010,1,24.95,5.85
160955,15.03.2010,1,59.95,26.50
160955,15.07.2012,1,39.95,12.47
160955,15.07.2012,1,49.95,18.50
160955,15.07.2012,1,99.95,45.00
160955,08.08.2012,1,99.95,45.00
107213,12.08.2007,1,49.95,24.50
107213,30.11.2005,1,49.95,25.00
153755,21.04.2006,1,49.95,17.00
153755,21.04.2006,1,29.95,13.00
153755,21.04.2006,1,89.95,40.90
171572,28.05.2008,1,24.95,11.25
146457,06.05.2005,1,99.95,50.00
146457,18.07.2010,1,54.95,22.51
146457,02.03.2006,1,179.95,75.09
146457,19.08.2008,1,39.95,18.66
146457,25.07.2010,1,69.95,30.10
170525,15.03.2008,1,79.95,39.00
170525,15.03.2008,1,79.95,39.00
170525,23.05.2008,1,499.95,292.49
170525,09.08.2008,1,49.95,19.50
170525,08.04.2011,1,59.95,21.39
170525,22.11.2010,1,99.95,46.00
170525,22.11.2010,1,29.95,11.78
170525,24.06.2012,1,129.95,32.00
172910,25.08.2008,1,59.95,19.66
106023,09.05.2007,1,129.95,61.11
144788,01.11.2005,1,59.95,38.02
144788,01.11.2005,1,4.95,3.19
144788,02.11.2005,1,24.95,18.20
144788,15.05.2005,1,79.95,31.36
144788,21.05.2008,1,69.95,20.75
144788,21.05.2008,1,24.95,7.50
136462,02.12.2009,1,34.95,7.56
136462,27.03.2009,1,79.95,41.00
136462,21.11.2006,1,99.95,42.48
136462,21.11.2006,1,24.95,9.05
136462,21.11.2006,1,69.95,30.00
136462,21.11.2006,1,24.95,10.00
136462,21.11.2006,1,59.95,26.08
136462,07.01.2007,1,39.95,18.50
136462,07.01.2007,2,49.90,20.00
136462,07.01.2007,1,69.95,38.00
136462,25.05.2008,1,149.95,87.00
136462,12.04.2008,1,299.95,148.00
136462,12.04.2008,1,204.95,123.20
136462,27.01.2009,1,169.95,63.75
136462,27.01.2009,1,249.95,162.50
136462,03.07.2011,1,9.95,4.50
136462,03.07.2011,1,49.95,23.00
136462,03.07.2011,1,99.95,26.77
136462,03.07.2011,1,749.95,449.99
136462,03.07.2011,1,59.95,26.00
136462,25.07.2011,1,24.95,7.25
179660,03.09.2009,1,29.95,9.50
146945,07.11.2005,1,219.95,120.00
146945,20.07.2005,1,39.95,20.00
146945,30.03.2009,1,99.95,45.00
146945,20.11.2009,1,24.95,11.25
146945,25.03.2010,1,119.95,65.00
146945,11.12.2010,1,49.95,13.75
146945,12.07.2010,1,79.95,30.94
146945,22.11.2011,1,49.95,21.75
103918,25.08.2006,1,69.95,30.00
162721,23.05.2007,1,24.95,9.00
162721,24.07.2007,1,29.95,10.56
162721,24.07.2007,1,39.95,11.97
162721,06.09.2008,1,39.95,12.60
162721,06.09.2008,1,44.95,11.40
162721,06.09.2008,1,29.95,10.56
162721,08.04.2008,1,29.95,10.56
162721,18.08.2008,2,89.90,22.80
162721,18.08.2008,1,29.95,10.56
162721,12.08.2009,2,79.90,30.00
162721,08.08.2011,1,69.95,28.00
162721,26.01.2012,1,79.95,30.00
162721,26.01.2012,1,79.95,29.98
162721,26.01.2012,2,79.90,39.94
162721,26.01.2012,1,19.95,9.50
162721,06.01.2010,1,49.95,26.80
162721,06.01.2010,1,49.95,26.80
149828,23.11.2005,1,49.95,25.00
149828,23.11.2005,1,119.95,63.76
149828,30.11.2005,2,15.90,9.60
149828,30.11.2005,2,59.90,27.20
149828,18.11.2009,1,39.95,37.66
149828,18.11.2009,1,69.95,68.59
165337,30.10.2007,1,39.95,9.57
165337,30.10.2007,1,49.95,22.50
186368,16.02.2005,1,39.95,12.60
186368,16.02.2005,1,39.95,12.60
186368,15.03.2005,1,59.95,26.00
186368,15.03.2005,1,79.95,45.00
166846,25.11.2007,1,64.95,32.09
166846,31.03.2008,2,49.90,19.70
167230,28.11.2007,1,39.95,22.78
192267,16.09.2010,1,49.95,12.95
171942,14.06.2008,1,249.95,162.50
171942,14.06.2008,1,119.95,65.00
193598,12.01.2010,3,449.85,157.44
193598,12.01.2010,1,29.95,19.60
193598,17.05.2011,1,39.95,16.85
193598,17.05.2011,1,49.95,24.00
193598,17.05.2011,1,29.95,13.75
147108,27.07.2005,1,44.95,19.24
175703,21.11.2008,1,49.95,14.65
175703,22.03.2009,1,49.95,24.00
175703,03.12.2010,1,59.95,26.50
175703,30.12.2010,1,79.95,33.60
189144,15.06.2012,1,149.95,58.95
151978,19.12.2005,1,79.95,32.80
103193,12.10.2005,1,69.95,31.50
103193,12.10.2005,1,6.95,3.25
103193,16.11.2006,5,99.75,38.00
103193,16.11.2006,1,12.95,4.50
103193,18.07.2012,1,39.95,14.03
109347,02.05.2006,1,199.95,107.00
109347,02.05.2006,1,19.95,8.00
109347,02.05.2006,1,19.95,14.50
177949,14.12.2008,1,29.95,13.00
177949,14.12.2008,1,29.95,13.00
177949,14.12.2008,1,29.95,13.00
177949,14.12.2008,1,119.95,65.00
153736,18.04.2006,1,69.95,34.38
153736,27.10.2006,1,69.95,35.00
153736,27.10.2006,1,149.95,72.75
153736,06.11.2008,1,39.95,14.75
153736,20.11.2009,1,29.95,9.50
153736,20.11.2009,1,199.95,91.67
153736,20.11.2009,1,49.95,14.66
153736,20.11.2009,1,34.95,10.25
153736,20.11.2009,1,29.95,9.85
153736,06.08.2010,1,54.95,22.51
153736,06.08.2010,1,69.95,29.50
153736,15.10.2010,1,79.95,32.45
168070,24.05.2011,1,169.95,118.00
168070,14.12.2007,1,64.95,32.09
168070,14.12.2007,1,99.95,45.00
168070,14.12.2007,1,199.95,79.98
168070,14.12.2007,2,159.90,92.24
168070,14.12.2007,1,199.95,108.00
168070,28.05.2008,2,159.90,80.00
168070,28.05.2008,1,59.95,25.18
168070,28.05.2008,1,49.95,24.00
168070,03.07.2009,2,159.90,92.24
168070,21.06.2010,1,349.95,169.50
168070,06.09.2011,1,49.95,20.75
168070,06.09.2011,1,249.95,139.00
168070,06.09.2011,1,19.95,6.40
168070,06.09.2011,1,19.95,5.30
147596,13.09.2005,1,24.95,9.87
147596,27.05.2008,1,59.95,27.50
147596,18.02.2009,1,59.95,24.00
147596,05.08.2009,1,24.95,11.25
147596,06.04.2009,1,29.95,11.70
147596,30.07.2010,1,149.95,66.00
157409,17.11.2006,1,429.95,146.67
157409,17.11.2006,1,429.95,146.67
159763,12.11.2006,1,79.95,29.00
159763,24.11.2008,1,79.95,30.97
159763,24.11.2008,1,79.95,19.50
159763,26.03.2009,1,129.95,61.11
159763,25.09.2009,1,79.95,19.50
159763,25.09.2009,1,99.95,48.59
159763,25.09.2009,1,14.95,6.45
159763,25.09.2009,1,89.95,38.02
159763,17.12.2009,1,49.95,24.25
159763,27.10.2010,1,29.95,12.00
159763,27.10.2010,1,34.95,10.25
159763,27.10.2010,1,79.95,19.50
159763,11.10.2011,1,129.95,47.03
159763,11.10.2011,1,99.95,31.71
159763,03.10.2012,1,119.95,43.20
145262,14.02.2005,1,99.95,85.15
145262,14.02.2005,1,14.95,11.15
145262,14.02.2005,1,14.95,11.15
145262,14.02.2005,1,14.95,11.15
145262,14.02.2005,1,7.95,9.98
145262,14.02.2005,1,7.95,9.98
145262,14.02.2005,1,99.95,79.95
196761,11.09.2011,1,89.95,27.36
113625,26.11.2006,1,1695.95,997.00
137829,06.10.2009,1,59.95,23.75
104343,12.04.2006,1,39.95,20.00
104343,12.04.2006,1,24.95,7.50
104343,10.02.2007,1,39.95,18.00
104343,10.02.2007,1,39.95,18.00
154603,30.06.2006,1,24.95,9.00
154603,03.11.2007,1,49.95,18.71
154603,28.07.2009,1,99.95,40.80
150922,12.05.2005,1,49.95,25.00
165334,30.10.2007,1,64.95,54.00
165334,24.10.2009,1,99.95,38.15
156143,24.10.2006,1,89.95,97.50
156143,02.02.2007,1,49.95,24.95
156143,02.02.2007,1,59.95,30.53
156143,02.08.2007,1,99.95,52.21
152384,01.09.2006,1,29.95,14.99
168300,12.09.2007,1,89.95,41.99
186819,27.11.2006,1,49.95,18.75
186819,06.04.2011,1,59.95,24.00
147924,28.09.2005,1,179.95,81.38
146137,05.03.2005,1,59.95,25.80
146137,14.11.2006,1,69.95,30.00
163462,23.07.2007,1,29.95,12.00
163462,23.07.2007,1,134.95,40.98
163462,09.11.2007,1,29.95,12.00
163462,04.03.2009,1,24.95,11.50
195868,28.07.2011,2,159.90,35.40
183463,03.12.2012,1,79.95,40.00
183463,03.12.2012,1,79.95,40.00
107849,14.12.2007,1,49.95,20.99
107849,14.12.2007,1,109.95,52.50
107849,14.12.2007,1,29.95,13.50
107849,14.12.2007,1,49.95,17.33
107849,14.12.2007,1,219.95,69.98
107849,14.12.2007,1,129.95,46.40
107849,14.12.2007,1,219.95,69.98
196651,11.04.2011,1,39.95,14.60
161735,15.03.2007,1,109.95,52.50
145439,25.02.2005,1,24.95,12.50
145439,26.07.2005,1,24.95,12.50
196063,09.07.2011,1,199.95,78.00
196063,09.07.2011,1,49.95,20.75
196063,09.07.2011,2,79.90,28.00
196063,25.01.2012,1,79.95,25.00
196063,25.01.2012,1,11.95,3.00
196063,16.07.2012,1,11.95,3.00
196063,16.07.2012,1,11.95,3.00
194675,18.01.2011,1,99.95,49.90
194675,20.08.2011,2,99.90,43.50
194675,26.08.2011,2,99.90,43.50
194675,12.05.2011,1,99.95,59.00
170382,03.05.2008,1,59.95,24.50
170382,03.05.2008,1,59.95,24.50
144724,01.05.2005,1,19.95,8.90
144724,12.08.2005,1,24.95,9.05
144724,12.08.2005,1,12.95,2.70
145649,17.03.2005,1,129.95,80.80
145649,17.03.2005,1,39.95,20.00
173293,17.09.2008,1,99.95,55.00
173293,17.09.2008,1,24.95,8.00
173293,17.09.2008,1,59.95,19.19
173293,17.09.2008,1,49.95,20.78
177090,12.06.2008,1,149.95,65.00
189512,14.06.2012,3,89.85,39.45
189512,14.06.2012,1,69.95,28.57
189512,14.06.2012,1,99.95,43.00
105135,12.12.2006,1,119.95,59.81
105135,14.09.2009,1,79.95,25.00
105135,12.02.2009,1,99.95,45.00
105135,12.02.2009,1,99.95,45.00
105135,12.04.2009,1,99.95,45.00
105135,30.06.2010,1,169.95,76.40
105135,21.07.2010,1,99.95,45.00
105135,22.11.2010,1,99.95,40.62
105135,12.12.2010,1,99.95,45.00
105135,12.12.2010,1,29.95,12.03
105135,21.02.2011,1,99.95,35.00
105135,12.05.2011,1,39.95,15.16
105135,12.08.2011,1,59.95,20.00
105135,12.08.2011,1,79.95,32.42
105135,12.08.2011,1,79.95,32.75
147168,08.01.2005,1,199.95,127.00
147168,31.03.2008,1,139.95,90.00
147168,13.09.2009,1,49.95,22.00
130965,13.10.2008,1,179.95,81.00
130965,13.10.2008,1,59.95,38.00
130965,13.10.2008,1,149.95,75.00
130965,13.10.2008,1,149.95,39.00
130965,13.10.2008,1,179.95,81.00
130965,13.10.2008,1,59.95,38.00
130965,13.10.2008,1,149.95,75.00
130965,13.10.2008,1,149.95,39.00
186936,16.04.2007,2,179.90,84.30
186936,16.04.2007,1,119.95,53.50
186936,07.07.2009,1,19.95,9.60
186936,07.07.2009,1,69.95,27.20
186936,07.07.2009,1,249.95,105.80
186936,07.07.2009,2,49.90,21.90
186936,07.07.2009,2,49.90,21.90
197702,12.07.2011,1,59.95,22.77
194181,12.11.2010,1,149.95,51.76
194181,08.07.2011,1,59.95,23.50
161751,16.03.2007,1,59.95,24.50
161751,26.01.2009,1,59.95,28.30
103853,07.06.2006,1,159.95,81.11
103853,04.09.2009,1,139.95,55.00
103853,04.09.2009,1,14.95,3.50
103853,02.03.2011,1,24.95,18.58
103853,02.03.2011,1,19.95,8.53
103853,26.03.2010,1,59.95,30.00
179061,12.09.2011,1,59.95,21.18
179061,12.09.2011,1,59.95,19.19
179061,14.11.2009,1,199.95,85.00
150041,27.11.2005,1,119.95,63.76
161627,03.09.2007,1,39.95,17.65
158614,12.01.2010,1,199.95,94.50
196838,14.11.2011,1,79.95,19.76
123366,12.04.2007,1,89.95,33.96
182285,30.09.2009,1,139.95,59.75
182285,27.03.2012,1,159.95,67.95
165341,30.10.2007,1,39.95,22.78
165341,30.10.2007,1,39.95,22.78
165341,30.10.2007,1,39.95,22.78
165341,30.10.2007,1,39.95,22.78
180031,04.06.2009,1,69.95,27.80
176223,29.11.2008,1,24.95,9.75
118676,06.06.2007,1,59.95,27.00
118676,06.06.2007,1,249.95,125.00
118676,06.06.2007,1,24.95,12.50
118676,06.07.2007,1,99.95,52.00
118676,06.07.2007,1,99.95,52.00
118676,04.01.2008,1,29.95,8.50
118676,04.01.2008,1,79.95,30.00
118676,02.02.2009,1,69.95,30.80
118676,02.02.2009,1,149.95,39.00
118676,06.07.2009,1,169.95,105.00
118676,06.07.2009,1,3.95,1.88
118676,06.07.2009,1,99.95,40.00
118676,16.11.2005,2,99.90,44.12
118676,16.11.2005,1,5.95,2.25
192180,09.08.2010,1,54.95,24.60
192180,21.10.2010,1,149.95,61.60
144624,23.12.2009,1,139.95,62.00
163683,08.07.2007,1,329.95,210.00
155412,09.12.2006,1,29.95,12.50
155412,30.11.2010,1,49.95,19.48
162898,06.09.2007,1,59.95,24.50
162898,02.03.2008,1,99.95,63.25
162898,02.03.2008,1,34.95,31.60
162898,21.07.2011,1,99.95,55.00
162898,25.01.2012,1,99.95,40.00
145811,04.02.2005,1,259.95,109.95
145811,25.01.2010,1,89.95,34.65
163218,30.06.2007,1,159.95,76.00
163218,11.12.2007,1,99.95,45.62
163218,06.03.2010,1,99.95,40.00
163218,14.07.2011,1,129.95,67.70
163218,15.06.2012,1,129.95,67.70
181143,07.01.2009,1,29.95,12.35
181143,07.01.2009,1,69.95,35.00
166825,25.11.2007,1,59.95,26.11
147189,08.03.2005,1,89.95,50.00
130530,17.09.2008,1,59.95,30.00
130530,23.11.2008,1,24.95,10.40
130530,04.06.2010,1,119.95,50.00
130530,17.05.2010,1,64.95,27.30
130530,11.05.2010,1,39.95,15.56
130530,01.03.2007,1,79.95,40.00
130530,19.12.2010,1,24.95,7.50
130530,19.12.2010,1,99.95,40.00
167062,27.11.2007,1,1599.95,582.00
187000,17.08.2007,1,119.95,59.90
187000,17.08.2007,2,179.90,81.80
187000,01.02.2008,1,49.95,17.48
187000,04.01.2008,1,159.95,69.95
187000,04.01.2008,1,29.95,9.50
165750,11.07.2007,1,59.95,23.75
165750,01.08.2009,1,139.95,55.00
165750,30.04.2009,1,69.95,26.60
196608,11.01.2011,1,249.95,110.00
196608,11.01.2011,1,39.95,25.90
196608,11.07.2011,1,79.95,29.98
196608,11.07.2011,1,149.95,60.00
196608,13.11.2011,1,49.95,11.03
196608,13.11.2011,1,39.95,20.75
196608,13.11.2011,1,29.95,10.30
196608,13.11.2011,1,79.95,29.98
196608,13.11.2011,4,359.80,109.44
196608,13.11.2011,4,519.80,214.16
196608,21.11.2011,1,39.95,25.90
196608,21.11.2011,1,249.95,110.00
172625,27.07.2008,1,39.95,22.78
102565,12.02.2005,3,299.85,150.00
102565,12.02.2005,1,219.95,120.00
102565,12.02.2005,1,349.95,164.02
102565,12.12.2005,1,119.95,60.00
154855,08.03.2006,1,349.95,177.00
154855,01.05.2007,1,189.95,90.00
154855,03.05.2007,1,249.95,125.00
154855,03.05.2007,1,59.95,30.00
154855,03.05.2007,1,19.95,7.50
154855,06.12.2007,4,79.80,30.00
154855,09.10.2009,1,199.95,96.00
189480,23.02.2012,1,99.95,39.00
189480,23.02.2012,1,4.95,1.75
157719,22.11.2006,1,399.95,235.00
157719,14.12.2008,1,99.95,55.00
157719,22.12.2008,1,39.95,13.50
157719,22.12.2008,1,139.95,84.00
108117,18.12.2007,1,119.95,59.62
108117,18.12.2007,1,119.95,59.62
148560,31.10.2005,1,24.95,9.75
173905,19.10.2008,1,49.95,19.50
173905,19.10.2008,1,119.95,47.00
173905,19.10.2008,2,119.90,54.00
173905,13.04.2009,1,249.95,162.50
173905,20.10.2011,1,149.95,60.00
153708,17.04.2006,1,49.95,25.00
162900,06.09.2007,1,39.95,22.63
162900,06.09.2007,1,39.95,22.63
150531,12.02.2005,1,39.95,18.00
197357,30.11.2011,1,39.95,16.00
192896,11.10.2010,1,69.95,28.43
192896,11.10.2010,1,49.95,21.75
192896,11.10.2010,1,119.95,50.65
192896,11.10.2010,1,14.95,5.87
149257,14.11.2005,1,89.95,50.00
149257,25.03.2011,1,29.95,10.00
147528,09.09.2005,1,59.95,25.80
102327,24.11.2005,1,39.95,12.75
102327,11.10.2005,1,99.95,34.06
102327,11.10.2005,1,10.95,0.00
102327,04.05.2012,1,59.95,30.00
102327,04.05.2012,1,139.95,56.00
102327,04.05.2012,1,24.95,7.25
154675,07.08.2006,1,49.95,21.00
154675,07.08.2006,1,69.95,30.00
154675,07.08.2006,1,24.95,12.50
154675,28.07.2009,1,89.95,37.50
101395,24.05.2005,1,39.95,18.50
101395,24.05.2005,1,39.95,18.50
101395,24.05.2005,1,14.95,6.90
101395,24.05.2005,1,14.95,6.90
101395,24.05.2005,1,99.95,37.99
101395,24.05.2005,1,19.95,6.98
101395,24.05.2005,1,49.95,24.75
101395,09.08.2005,1,39.95,31.96
101395,09.08.2005,1,39.95,31.96
101395,09.08.2005,1,39.95,31.96
156006,17.10.2006,1,89.95,42.15
156006,24.02.2007,1,29.95,14.00
156006,24.02.2007,1,3.95,1.73
156006,24.02.2007,1,99.95,30.58
156006,16.05.2012,1,179.95,77.00
147009,19.07.2005,1,99.95,49.95
147009,19.07.2005,1,49.95,20.65
119888,09.06.2007,1,69.95,19.66
186362,21.01.2005,1,24.95,11.00
186362,16.03.2010,1,249.95,160.00
180307,30.04.2009,1,39.95,13.95
180307,30.04.2009,1,59.95,27.00
120481,10.10.2007,1,99.95,49.00
120481,14.09.2005,1,179.95,89.00
120481,11.07.2007,1,104.95,39.25
120481,11.07.2007,1,59.95,21.68
120481,16.11.2007,1,29.95,10.90
175133,15.11.2008,2,39.90,14.10
175133,15.11.2008,1,12.95,4.50
175133,26.05.2009,1,49.95,22.00
175133,26.05.2009,1,69.95,29.50
175133,26.05.2009,1,19.95,2.30
175133,10.06.2009,1,249.95,110.00
175133,10.06.2009,1,14.95,7.50
175133,22.02.2010,1,6.95,1.53
175133,22.02.2010,1,18.95,6.19
175133,22.02.2010,1,34.95,12.84
175133,03.11.2010,1,99.95,40.08
175133,11.06.2011,1,69.95,17.64
102739,25.09.2005,1,29.95,10.62
102739,25.09.2005,1,39.95,18.90
167012,26.11.2007,1,29.95,10.25
167012,26.11.2007,1,69.95,30.74
167012,26.11.2007,1,14.95,5.64
167012,30.11.2011,1,69.95,29.18
130193,29.08.2008,1,199.95,121.80
106095,10.03.2007,1,199.95,85.72
106095,12.08.2009,1,154.95,65.00
127050,25.02.2008,1,49.95,22.50
127050,25.02.2008,1,19.95,7.50
127050,26.07.2007,1,299.95,150.00
127050,26.07.2007,1,99.95,49.00
127050,26.07.2007,1,249.95,125.00
127050,25.08.2008,1,199.95,114.74
127050,22.10.2008,1,49.95,21.25
127050,01.11.2009,1,99.95,100.00
127050,01.11.2009,1,99.95,100.00
127050,19.11.2011,1,149.95,43.79
163209,29.06.2007,1,59.95,24.50
190516,13.12.2009,1,249.95,165.00
190516,13.12.2009,1,0.00,8.00
190516,13.12.2009,1,24.95,8.00
195114,29.03.2011,1,99.95,44.98
148855,11.07.2005,1,99.95,35.50
148855,11.07.2005,1,59.95,29.50
148855,11.07.2005,1,24.95,12.00
148855,13.02.2006,1,39.95,30.00
193982,12.07.2010,1,369.95,212.00
