Customer,TransDate,Quantity,PurchAmount,Cost,TransID
155657,09.11.2009,1,49.95,24.99,129244168
164365,24.09.2007,1,249.95,97.75,128535030
164365,24.09.2007,2,219.90,103.82,128535030
164365,24.09.2007,1,24.95,9.00,128535030
164365,24.09.2007,1,49.95,24.00,128535030
154256,06.09.2006,1,149.95,69.75,128167182
154256,06.09.2006,1,19.95,11.25,128167182
154256,08.09.2006,2,39.90,22.50,128196961
154256,23.09.2005,1,59.95,29.84,129871526
154256,18.10.2005,1,29.95,13.60,129872549
196603,11.01.2011,1,49.95,21.75,131651043
194699,23.01.2011,1,49.95,11.03,131437941
104041,16.11.2006,1,139.95,70.00,124420861
104041,24.05.2005,1,149.95,104.21,127902552
104041,24.05.2005,1,69.95,30.00,127902552
104041,08.10.2006,1,79.95,50.00,128197162
104041,08.10.2006,1,139.95,82.95,128197162
104041,08.10.2006,1,249.95,189.00,128197170
104041,29.05.2008,1,59.95,24.00,128823861
180959,18.06.2009,1,69.95,22.95,129194892
102607,12.03.2005,1,29.95,13.19,124388487
152766,02.06.2006,1,89.95,45.00,128108244
152766,02.06.2006,1,14.95,9.99,128108244
182973,11.03.2009,1,49.95,22.50,129292913
148181,15.10.2005,1,109.95,50.93,127963252
148181,03.12.2006,1,49.95,19.24,128126550
148181,26.09.2007,1,49.95,18.71,128537019
148181,26.09.2007,1,99.95,45.00,128537019
148181,12.03.2007,1,109.95,50.93,128659294
148181,02.08.2008,1,29.95,18.00,128748522
168271,12.08.2007,1,249.95,112.50,128678403
181273,15.07.2009,1,149.95,76.27,129210769
181273,12.06.2009,1,99.95,35.00,131013793
181273,12.06.2009,1,29.95,10.30,131013793
181273,12.06.2009,2,59.90,35.90,131013793
181273,12.06.2009,1,69.95,27.35,131013793
181273,03.08.2010,1,29.95,11.00,131104543
181273,03.08.2010,1,29.95,11.50,131104543
181273,16.03.2010,1,29.95,11.50,131111251
181273,28.03.2012,1,299.95,140.00,131855798
152789,02.07.2006,2,59.90,30.00,128109269
152789,17.07.2009,1,179.95,73.25,129211910
199259,22.07.2012,1,699.95,300.00,131936343
199259,22.07.2012,1,119.95,46.54,131936343
170285,28.02.2008,1,199.95,91.67,128762558
170285,28.02.2008,2,299.90,97.40,128762558
170285,27.07.2012,1,129.95,45.68,130680978
170285,12.08.2009,1,64.95,32.09,131018309
170285,12.08.2009,1,59.95,23.50,131018309
170285,19.08.2010,1,199.95,84.50,131215558
170285,19.08.2010,1,49.95,21.50,131215558
170285,19.08.2010,1,379.95,225.00,131215558
170285,19.08.2010,1,59.95,23.50,131215558
170285,31.08.2010,1,99.95,38.00,131220680
170285,31.08.2010,1,19.95,9.80,131220680
170285,31.08.2010,1,29.95,16.89,131220680
162755,26.05.2007,1,149.95,74.97,128456955
162755,26.05.2007,1,19.95,9.97,128456955
162755,26.05.2007,1,149.95,48.70,128456955
162755,26.05.2007,1,59.95,20.78,128456955
162755,26.05.2007,1,99.95,29.62,128456955
162755,26.10.2007,1,29.95,13.60,128566107
162755,26.10.2007,1,274.95,149.95,128566107
162755,26.10.2007,1,1599.95,870.00,128566107
162755,04.10.2008,1,169.95,80.00,128791606
162755,04.10.2008,1,15.95,5.83,128791606
162755,27.05.2008,1,29.95,12.00,128822009
162755,27.05.2008,1,99.95,48.59,128822009
162755,25.06.2008,1,99.95,47.00,128844708
162755,25.06.2008,1,199.95,94.95,128844708
162755,27.12.2008,1,59.95,15.98,129088404
162755,20.02.2009,1,479.95,239.00,129128110
162755,20.02.2009,1,69.95,23.39,129128110
162755,20.02.2009,1,44.95,18.00,129128110
162755,08.01.2009,1,59.95,24.00,129222452
163959,09.02.2007,1,249.95,112.50,128516367
163959,09.02.2007,1,249.95,112.50,128516367
163959,09.02.2007,1,59.95,30.00,128516367
163959,09.02.2007,1,19.95,7.50,128516367
163959,09.02.2007,2,119.90,53.30,128516367
132886,28.11.2008,1,149.95,49.00,126136091
106073,14.09.2007,1,39.95,17.30,124466282
106073,10.01.2007,1,69.95,32.85,128541965
148109,10.10.2005,2,49.90,18.10,127961097
148109,10.10.2005,2,25.90,5.40,127961097
153443,27.03.2006,1,149.95,60.00,128133235
153443,21.08.2006,1,144.95,72.50,128202105
153443,09.12.2006,1,49.95,14.98,128215248
153443,11.03.2006,1,349.95,185.00,128256862
153443,24.09.2007,1,59.95,28.50,128535127
153443,24.09.2007,1,129.95,51.04,128535127
153443,10.08.2007,1,44.95,18.00,128549162
153443,02.06.2008,1,179.95,85.78,128746342
153443,21.02.2008,1,39.95,16.00,128756944
153443,05.07.2007,1,99.95,46.39,129901765
153443,26.02.2010,1,59.95,25.00,129982227
153443,16.09.2010,1,49.95,20.78,130665713
153443,18.10.2010,1,199.95,70.00,131257361
186974,22.06.2007,1,99.95,49.00,129903676
186974,30.10.2007,1,49.95,22.60,129911133
100516,17.01.2005,1,9.95,3.00,124303704
100516,17.01.2005,1,9.95,3.00,124303704
100516,17.01.2005,1,9.95,3.00,124303704
100516,27.12.2004,1,129.95,60.20,127842011
100516,27.12.2004,1,129.95,60.20,127842011
100516,27.10.2006,1,319.95,144.00,128247461
100516,27.11.2006,1,79.95,33.52,128302107
100516,15.06.2007,1,499.95,252.90,128471013
175041,13.11.2008,1,599.95,245.59,128971832
197807,12.09.2011,2,99.90,31.50,131750850
147008,19.07.2005,1,69.95,33.80,127925009
174218,28.10.2008,1,59.95,16.44,128941783
145932,04.10.2005,1,99.95,40.00,127887397
186662,05.10.2006,1,79.95,36.00,129883481
186662,05.10.2006,1,59.95,29.00,129883481
186662,04.07.2009,1,24.95,11.25,129953156
186662,04.07.2009,1,109.95,49.80,129953156
186662,13.07.2009,2,109.90,55.44,129959288
186662,13.07.2009,2,109.90,55.44,129959288
186662,19.08.2010,1,349.95,227.00,129996224
137467,05.12.2009,1,199.95,105.00,126441000
147309,19.08.2005,1,59.95,32.44,127935911
147309,19.08.2005,1,39.95,14.50,127935911
147309,19.08.2005,1,89.95,34.50,127935911
147309,19.08.2005,1,399.95,235.00,127935911
147309,19.08.2005,1,279.95,189.47,127935911
147309,19.08.2005,1,29.95,13.18,127935911
147309,19.08.2005,1,24.95,9.00,127935911
147309,12.03.2006,2,99.90,29.96,128321702
147309,12.03.2006,1,79.95,18.97,128321702
147309,12.03.2006,1,69.95,32.00,128321702
147309,12.03.2006,1,44.95,22.50,128321702
147309,12.03.2006,1,89.95,37.80,128321702
147309,12.03.2006,1,29.95,8.50,128321702
147309,12.03.2006,2,79.90,35.66,128321702
147309,12.03.2006,1,79.95,40.00,128321702
147309,28.09.2009,1,99.95,35.00,129255825
147309,28.09.2009,1,59.95,21.00,129255825
147309,28.09.2009,1,89.95,44.98,129255825
147309,28.09.2009,1,24.95,11.50,129255825
147309,13.12.2010,1,69.95,29.50,131394605
147309,13.12.2010,1,29.95,8.40,131394605
147309,09.02.2011,1,29.95,13.80,131592421
147309,09.02.2011,1,99.95,44.98,131592421
153604,04.07.2006,1,99.95,35.50,128138631
153604,02.08.2008,1,199.95,90.00,128748561
153604,02.08.2008,1,99.95,50.00,128748561
153604,11.07.2009,1,59.95,26.08,129300942
153604,27.02.2012,1,49.95,15.01,130678494
153604,11.11.2011,1,21.95,5.50,131668677
153604,06.01.2012,1,139.95,55.00,131897405
148709,11.03.2005,1,49.95,20.00,127980319
148709,11.03.2005,1,3.95,1.73,127980319
148709,19.01.2006,1,49.95,21.80,128099349
148709,08.04.2007,1,89.95,36.51,128501683
148709,21.03.2009,2,13.90,2.90,129143781
148709,16.04.2009,1,59.95,24.00,129158285
198951,31.05.2012,1,59.95,22.77,131896986
158879,12.03.2006,1,59.95,29.00,128322467
192256,15.09.2010,1,99.95,40.89,131232453
155293,09.07.2006,1,29.95,10.40,128211065
155293,09.07.2006,1,29.95,10.40,128211065
155293,09.07.2006,1,29.95,10.40,128211065
155293,09.07.2006,1,14.95,6.42,128211065
155293,11.02.2009,2,159.90,22.00,129291085
155293,25.02.2011,1,29.95,15.00,131464754
155293,03.07.2012,1,159.95,47.69,131841311
155293,03.07.2012,1,159.95,47.69,131841311
190970,20.02.2010,1,99.95,46.10,131094227
190970,20.02.2010,1,39.95,12.60,131094227
190970,27.04.2010,1,29.95,12.60,131136475
190970,25.06.2010,1,189.95,89.95,131177992
190970,15.09.2010,1,129.95,55.65,131232209
190970,29.11.2010,2,59.90,29.78,131336356
190970,15.12.2011,1,29.95,14.50,131769811
167506,30.11.2007,1,39.95,12.02,128650978
181131,07.01.2009,1,59.95,27.00,129203025
181131,07.01.2009,1,59.95,24.00,129203025
181131,19.08.2009,1,269.95,113.35,129232397
181131,20.11.2010,1,39.95,9.00,131313772
181131,20.11.2010,1,89.95,37.83,131313772
181131,20.11.2010,1,3.95,1.28,131313772
181131,20.11.2010,1,4.95,1.08,131313772
181131,04.04.2012,1,49.95,14.15,131861333
181131,04.04.2012,1,129.95,65.00,131861333
181131,04.04.2012,1,59.95,30.00,131861333
128152,30.04.2008,1,59.95,24.00,125815146
128152,30.11.2007,4,239.80,97.20,128649990
128152,03.12.2008,1,34.95,13.50,128771491
128152,03.12.2008,1,24.95,7.50,128771491
110510,29.05.2006,1,149.95,63.73,124710098
144798,01.12.2005,1,79.95,34.40,127850411
144798,31.12.2008,1,59.95,24.00,129092600
144798,20.07.2010,1,59.95,18.70,131194961
144798,20.07.2010,1,59.95,18.70,131194961
144798,26.04.2012,1,69.95,34.50,131874177
163537,27.07.2007,1,24.95,12.50,128495883
163537,27.07.2007,1,189.95,96.46,128495883
163537,27.07.2007,1,29.95,10.00,128495883
163537,02.09.2009,1,59.95,46.74,129121213
190418,12.10.2009,1,39.95,15.98,131027218
150528,12.02.2005,1,79.95,40.00,128034326
150528,04.12.2006,1,99.95,45.00,128141425
150528,04.12.2006,1,5.95,2.00,128141425
150528,04.12.2006,1,99.95,45.95,128141425
150528,28.02.2007,1,99.95,49.90,128407341
150528,19.10.2009,1,79.95,41.00,129273086
150528,19.10.2009,1,4.95,1.60,129273086
150528,16.03.2010,1,79.95,30.00,131110965
150528,16.03.2010,1,29.95,12.35,131110965
150528,05.11.2010,1,119.95,50.00,131145793
150528,06.07.2012,1,19.95,9.50,131903587
150528,06.07.2012,1,4.95,1.08,131903587
199519,13.09.2012,1,79.95,32.00,131970349
199519,13.09.2012,1,59.95,24.00,131970349
168008,12.06.2007,1,69.95,32.40,128669103
155178,09.03.2006,1,129.95,58.00,128207614
155178,30.10.2007,1,29.95,12.77,128573311
155178,13.11.2007,1,119.95,49.90,128600938
198445,21.02.2012,1,69.95,28.00,131830325
177027,12.06.2008,1,29.95,10.24,129036193
177027,12.06.2008,1,12.95,3.15,129036193
163043,16.06.2007,1,69.95,32.40,128471214
163043,16.06.2007,1,149.95,67.30,128471214
163043,25.10.2011,1,139.95,56.00,131642782
151538,12.12.2005,1,39.95,17.76,128064083
103154,12.10.2005,1,59.95,24.00,124400816
146263,18.05.2005,1,29.95,12.00,127900800
146263,18.05.2005,1,159.95,75.00,127900800
146263,29.11.2006,1,79.95,32.45,128310034
146263,29.11.2006,1,49.95,22.05,128310034
170436,03.10.2008,1,59.95,24.00,128768976
170436,03.10.2008,1,45.00,18.00,128768976
170436,03.10.2008,1,29.95,10.25,128768976
170436,06.11.2008,1,99.95,45.00,128834039
161838,21.03.2007,1,59.95,18.73,128419811
161838,17.04.2007,1,79.95,46.20,128434735
161838,26.04.2007,1,79.95,46.20,128438970
161838,11.04.2010,1,129.95,76.64,131280301
161838,11.04.2010,1,129.95,76.64,131280301
161838,11.04.2010,1,24.95,11.25,131280301
161838,02.02.2011,1,34.95,15.00,131447556
161838,02.02.2011,1,24.95,9.50,131447556
161838,15.08.2011,2,79.90,37.32,131582574
172883,20.08.2008,1,39.95,22.78,128883782
172883,20.08.2008,1,39.95,22.78,128883782
172883,20.08.2008,1,39.95,22.78,128883782
172883,20.08.2008,1,39.95,22.78,128883782
172883,20.08.2008,1,39.95,22.78,128883782
172883,20.08.2008,1,39.95,22.78,128883782
195665,27.06.2011,1,59.95,27.00,131546625
114779,12.06.2006,1,119.95,59.81,124980479
114779,23.01.2007,1,119.95,64.46,128384653
156209,25.10.2006,1,49.95,25.00,128243598
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,12.08.2009,1,149.95,69.99,131019059
190329,16.09.2010,1,69.95,17.96,131233013
190329,25.04.2012,1,129.95,73.80,131872583
103220,12.10.2005,1,59.95,19.66,124402465
103220,12.10.2005,1,19.95,5.25,124402465
103220,20.02.2008,1,59.95,22.50,128756223
103220,20.07.2010,1,59.95,20.93,131194624
147720,19.09.2005,1,72.95,26.60,127949434
147720,19.09.2005,1,62.95,22.40,127949434
174683,11.07.2008,1,59.95,16.82,128959013
163404,01.08.2011,1,349.95,181.00,128490022
159690,12.10.2006,1,29.95,13.60,128344931
159690,27.04.2009,1,99.95,48.59,129162817
159690,12.06.2011,1,24.95,10.00,131734502
159690,12.06.2011,1,19.95,10.50,131734502
159690,12.06.2011,1,49.95,24.93,131734502
195723,07.06.2011,1,149.95,50.69,131553249
195723,07.06.2011,1,119.95,65.00,131553249
195723,07.06.2011,1,29.95,10.30,131553249
150251,29.11.2005,1,79.95,50.00,128026733
150251,29.11.2005,1,79.95,50.00,128026733
150251,28.02.2006,1,49.95,25.00,128121631
160955,26.01.2007,1,24.95,12.50,128386391
160955,26.01.2007,1,79.95,35.00,128386391
160955,15.03.2010,1,29.95,13.80,131110655
160955,15.03.2010,1,24.95,5.85,131110655
160955,15.03.2010,1,59.95,26.50,131110655
160955,15.07.2012,1,39.95,12.47,131928996
160955,15.07.2012,1,49.95,18.50,131928996
160955,15.07.2012,1,99.95,45.00,131928996
160955,08.08.2012,1,99.95,45.00,131947847
107213,12.08.2007,1,49.95,24.50,124492573
107213,30.11.2005,1,49.95,25.00,128029989
153755,21.04.2006,1,49.95,17.00,128145153
153755,21.04.2006,1,29.95,13.00,128145153
153755,21.04.2006,1,89.95,40.90,128145153
171572,28.05.2008,1,24.95,11.25,128822629
146457,06.05.2005,1,99.95,50.00,127906776
146457,18.07.2010,1,54.95,22.51,128061568
146457,02.03.2006,1,179.95,75.09,128107153
146457,19.08.2008,1,39.95,18.66,128882878
146457,25.07.2010,1,69.95,30.10,131199362
170525,15.03.2008,1,79.95,39.00,128773638
170525,15.03.2008,1,79.95,39.00,128773638
170525,23.05.2008,1,499.95,292.49,128820251
170525,09.08.2008,1,49.95,19.50,128897343
170525,08.04.2011,1,59.95,21.39,130673178
170525,22.11.2010,1,99.95,46.00,131318525
170525,22.11.2010,1,29.95,11.78,131318525
170525,24.06.2012,1,129.95,32.00,131916104
172910,25.08.2008,1,59.95,19.66,128886041
106023,09.05.2007,1,129.95,61.11,124465352
144788,01.11.2005,1,59.95,38.02,127849906
144788,01.11.2005,1,4.95,3.19,127849906
144788,02.11.2005,1,24.95,18.20,127864749
144788,15.05.2005,1,79.95,31.36,127899928
144788,21.05.2008,1,69.95,20.75,128818248
144788,21.05.2008,1,24.95,7.50,128818248
136462,02.12.2009,1,34.95,7.56,126352566
136462,27.03.2009,1,79.95,41.00,126387995
136462,21.11.2006,1,99.95,42.48,128289148
136462,21.11.2006,1,24.95,9.05,128289148
136462,21.11.2006,1,69.95,30.00,128289148
136462,21.11.2006,1,24.95,10.00,128289148
136462,21.11.2006,1,59.95,26.08,128289148
136462,07.01.2007,1,39.95,18.50,128480545
136462,07.01.2007,2,49.90,20.00,128480545
136462,07.01.2007,1,69.95,38.00,128480545
136462,25.05.2008,1,149.95,87.00,128821213
136462,12.04.2008,1,299.95,148.00,129029936
136462,12.04.2008,1,204.95,123.20,129029936
136462,27.01.2009,1,169.95,63.75,129113668
136462,27.01.2009,1,249.95,162.50,129113668
136462,03.07.2011,1,9.95,4.50,131470396
136462,03.07.2011,1,49.95,23.00,131470396
136462,03.07.2011,1,99.95,26.77,131470396
136462,03.07.2011,1,749.95,449.99,131470396
136462,03.07.2011,1,59.95,26.00,131470396
136462,25.07.2011,1,24.95,7.25,131567721
179660,03.09.2009,1,29.95,9.50,129136752
146945,07.11.2005,1,219.95,120.00,127922557
146945,20.07.2005,1,39.95,20.00,127925389
146945,30.03.2009,1,99.95,45.00,129147180
146945,20.11.2009,1,24.95,11.25,130971733
146945,25.03.2010,1,119.95,65.00,131115861
146945,11.12.2010,1,49.95,13.75,131294156
146945,12.07.2010,1,79.95,30.94,131368833
146945,22.11.2011,1,49.95,21.75,131694007
103918,25.08.2006,1,69.95,30.00,124417991
162721,23.05.2007,1,24.95,9.00,128454622
162721,24.07.2007,1,29.95,10.56,128493654
162721,24.07.2007,1,39.95,11.97,128493654
162721,06.09.2008,1,39.95,12.60,128830878
162721,06.09.2008,1,44.95,11.40,128830878
162721,06.09.2008,1,29.95,10.56,128830878
162721,08.04.2008,1,29.95,10.56,128872777
162721,18.08.2008,2,89.90,22.80,128882486
162721,18.08.2008,1,29.95,10.56,128882486
162721,12.08.2009,2,79.90,30.00,130660417
162721,08.08.2011,1,69.95,28.00,130673225
162721,26.01.2012,1,79.95,30.00,130677917
162721,26.01.2012,1,79.95,29.98,130677917
162721,26.01.2012,2,79.90,39.94,130677917
162721,26.01.2012,1,19.95,9.50,130677917
162721,06.01.2010,1,49.95,26.80,131159756
162721,06.01.2010,1,49.95,26.80,131159756
149828,23.11.2005,1,49.95,25.00,128014720
149828,23.11.2005,1,119.95,63.76,128014720
149828,30.11.2005,2,15.90,9.60,128029782
149828,30.11.2005,2,59.90,27.20,128029782
149828,18.11.2009,1,39.95,37.66,130966455
149828,18.11.2009,1,69.95,68.59,130966455
165337,30.10.2007,1,39.95,9.57,128573990
165337,30.10.2007,1,49.95,22.50,128573990
186368,16.02.2005,1,39.95,12.60,129865900
186368,16.02.2005,1,39.95,12.60,129865900
186368,15.03.2005,1,59.95,26.00,129867018
186368,15.03.2005,1,79.95,45.00,129867018
166846,25.11.2007,1,64.95,32.09,128628693
166846,31.03.2008,2,49.90,19.70,128782089
167230,28.11.2007,1,39.95,22.78,128641390
192267,16.09.2010,1,49.95,12.95,131233336
171942,14.06.2008,1,249.95,162.50,128837340
171942,14.06.2008,1,119.95,65.00,128837340
193598,12.01.2010,3,449.85,157.44,131342613
193598,12.01.2010,1,29.95,19.60,131342613
193598,17.05.2011,1,39.95,16.85,131516780
193598,17.05.2011,1,49.95,24.00,131516780
193598,17.05.2011,1,29.95,13.75,131516780
147108,27.07.2005,1,44.95,19.24,127928221
175703,21.11.2008,1,49.95,14.65,128992974
175703,22.03.2009,1,49.95,24.00,129143928
175703,03.12.2010,1,59.95,26.50,131109073
175703,30.12.2010,1,79.95,33.60,131420331
189144,15.06.2012,1,149.95,58.95,130056582
151978,19.12.2005,1,79.95,32.80,128077867
103193,12.10.2005,1,69.95,31.50,124401678
103193,12.10.2005,1,6.95,3.25,124401678
103193,16.11.2006,5,99.75,38.00,124420925
103193,16.11.2006,1,12.95,4.50,124420925
103193,18.07.2012,1,39.95,14.03,131932349
109347,02.05.2006,1,199.95,107.00,124569361
109347,02.05.2006,1,19.95,8.00,124569361
109347,02.05.2006,1,19.95,14.50,124569361
177949,14.12.2008,1,29.95,13.00,129066265
177949,14.12.2008,1,29.95,13.00,129066265
177949,14.12.2008,1,29.95,13.00,129066265
177949,14.12.2008,1,119.95,65.00,129066265
153736,18.04.2006,1,69.95,34.38,128143976
153736,27.10.2006,1,69.95,35.00,128247357
153736,27.10.2006,1,149.95,72.75,128247357
153736,06.11.2008,1,39.95,14.75,128833709
153736,20.11.2009,1,29.95,9.50,130970687
153736,20.11.2009,1,199.95,91.67,130970687
153736,20.11.2009,1,49.95,14.66,130970687
153736,20.11.2009,1,34.95,10.25,130970687
153736,20.11.2009,1,29.95,9.85,130970687
153736,06.08.2010,1,54.95,22.51,131164764
153736,06.08.2010,1,69.95,29.50,131164764
153736,15.10.2010,1,79.95,32.45,131255274
168070,24.05.2011,1,169.95,118.00,128671000
168070,14.12.2007,1,64.95,32.09,128695483
168070,14.12.2007,1,99.95,45.00,128695483
168070,14.12.2007,1,199.95,79.98,128695483
168070,14.12.2007,2,159.90,92.24,128695483
168070,14.12.2007,1,199.95,108.00,128695483
168070,28.05.2008,2,159.90,80.00,128823033
168070,28.05.2008,1,59.95,25.18,128823033
168070,28.05.2008,1,49.95,24.00,128823033
168070,03.07.2009,2,159.90,92.24,129135895
168070,21.06.2010,1,349.95,169.50,130663999
168070,06.09.2011,1,49.95,20.75,130672114
168070,06.09.2011,1,249.95,139.00,130672114
168070,06.09.2011,1,19.95,6.40,130672114
168070,06.09.2011,1,19.95,5.30,130672114
147596,13.09.2005,1,24.95,9.87,127946178
147596,27.05.2008,1,59.95,27.50,128821549
147596,18.02.2009,1,59.95,24.00,129126134
147596,05.08.2009,1,24.95,11.25,129169842
147596,06.04.2009,1,29.95,11.70,129183266
147596,30.07.2010,1,149.95,66.00,131203449
157409,17.11.2006,1,429.95,146.67,128280741
157409,17.11.2006,1,429.95,146.67,128280741
159763,12.11.2006,1,79.95,29.00,128347205
159763,24.11.2008,1,79.95,30.97,128999542
159763,24.11.2008,1,79.95,19.50,128999542
159763,26.03.2009,1,129.95,61.11,129145604
159763,25.09.2009,1,79.95,19.50,129253873
159763,25.09.2009,1,99.95,48.59,129253873
159763,25.09.2009,1,14.95,6.45,129253873
159763,25.09.2009,1,89.95,38.02,129253873
159763,17.12.2009,1,49.95,24.25,131045272
159763,27.10.2010,1,29.95,12.00,131269702
159763,27.10.2010,1,34.95,10.25,131269702
159763,27.10.2010,1,79.95,19.50,131269702
159763,11.10.2011,1,129.95,47.03,131666796
159763,11.10.2011,1,99.95,31.71,131666796
159763,03.10.2012,1,119.95,43.20,131843770
145262,14.02.2005,1,99.95,85.15,127865747
145262,14.02.2005,1,14.95,11.15,127865747
